,Group 1,Group 2,Correlation
502,Volharding,Ordelijkheid,0.5703393637089399
503,Weloverwogen,Ordelijkheid,0.34362822518363817
504,Zelfonthulling,Ordelijkheid,0.3904716832625612
505,Zelfontwikkeling,Ordelijkheid,0.313003783488614
506,Zelfvertoon,Ordelijkheid,0.2462050562005353
507,Zelfvertrouwen,Ordelijkheid,0.20245779780388534
508,Zorgzaamheid,Ordelijkheid,0.13556846110541929
509,Positivisme,Originaliteit,0.5397956190493097
510,Regelmaat,Originaliteit,-0.6227454881081048
511,Sociaal Ontspannen,Originaliteit,0.14242182297397124
512,Status,Originaliteit,0.016426585272773322
513,Variatiebehoefte,Originaliteit,0.4559607525875532
514,Vertrouwen,Originaliteit,0.19499929962570145
515,Volharding,Originaliteit,0.5457051563317491
516,Weloverwogen,Originaliteit,0.28593138470052
517,Zelfonthulling,Originaliteit,0.09824718648648241
518,Zelfontwikkeling,Originaliteit,0.679563883051454
519,Zelfvertoon,Originaliteit,0.46017899330842227
520,Zelfvertrouwen,Originaliteit,0.027399831217559543
521,Zorgzaamheid,Originaliteit,0.34642325904904736
522,Regelmaat,Positivisme,0.21320071635561044
523,Sociaal Ontspannen,Positivisme,-0.5437390678561211
524,Status,Positivisme,1.8398617240899535e-17
525,Variatiebehoefte,Positivisme,0.18257418583505536
526,Vertrouwen,Positivisme,0.33471360148752083
527,Volharding,Positivisme,0.7838686930074691
528,Weloverwogen,Positivisme,0.56856770113086
529,Zelfonthulling,Positivisme,-0.19487094073848923
530,Zelfontwikkeling,Positivisme,0.766698172005465
531,Zelfvertoon,Positivisme,0.033709993123162134
532,Zelfvertrouwen,Positivisme,0.6431758808251548
533,Zorgzaamheid,Positivisme,0.7594560259669908
534,Sociaal Ontspannen,Regelmaat,-0.509224143455971
535,Status,Regelmaat,-0.39757328397294533
536,Variatiebehoefte,Regelmaat,-0.6811865761413326
537,Vertrouwen,Regelmaat,-0.08721921952468484
538,Volharding,Regelmaat,-0.26111648393354675
539,Weloverwogen,Regelmaat,-0.12285902336679025
540,Zelfonthulling,Regelmaat,-0.3877684921818178
541,Zelfontwikkeling,Regelmaat,-0.5604642179312219
542,Zelfvertoon,Regelmaat,0.23252041618885136
543,Zelfvertrouwen,Regelmaat,-0.10540925533894599
544,Zorgzaamheid,Regelmaat,-0.33096525947692146
545,Status,Sociaal Ontspannen,-0.5170304325726522
546,Variatiebehoefte,Sociaal Ontspannen,0.7107096264135748
547,Vertrouwen,Sociaal Ontspannen,0.7664191894673175
548,Volharding,Sociaal Ontspannen,-0.14348601079588785
549,Weloverwogen,Sociaal Ontspannen,0.14360939893382663
550,Zelfonthulling,Sociaal Ontspannen,0.6125546622838767
551,Zelfontwikkeling,Sociaal Ontspannen,0.3215206485222378
552,Zelfvertoon,Sociaal Ontspannen,0.4841541792399138
553,Zelfvertrouwen,Sociaal Ontspannen,-0.06859943405700356
554,Zorgzaamheid,Sociaal Ontspannen,0.10632884133003037
555,Variatiebehoefte,Status,-0.10096375546923042
556,Vertrouwen,Status,0.08020871931359264
557,Volharding,Status,0.20318563844357893
558,Weloverwogen,Status,1.3657549312289469e-17
559,Zelfonthulling,Status,0.5557862044750174
560,Zelfontwikkeling,Status,-0.18307302333807945
561,Zelfvertoon,Status,-0.4466298001344306
562,Zelfvertrouwen,Status,0.5150757741252158
563,Zorgzaamheid,Status,-0.08584596235420265
564,Vertrouwen,Variatiebehoefte,0.7580716771900757
565,Volharding,Variatiebehoefte,0.521749194749951
566,Weloverwogen,Variatiebehoefte,0.08770580193070295
567,Zelfonthulling,Variatiebehoefte,0.3149219334626031
568,Zelfontwikkeling,Variatiebehoefte,0.6642111641550715
569,Zelfvertoon,Variatiebehoefte,0.27933396798082955
570,Zelfvertrouwen,Variatiebehoefte,0.7272905105237972
571,Zorgzaamheid,Variatiebehoefte,0.472369525937701
572,Volharding,Vertrouwen,0.2732925112045662
573,Weloverwogen,Vertrouwen,0.22831482556870483
574,Zelfonthulling,Vertrouwen,0.20957331090665363
575,Zelfontwikkeling,Vertrouwen,0.18190171877724975
576,Zelfvertoon,Vertrouwen,0.6945503737883163
577,Zelfvertrouwen,Vertrouwen,0.40646942234853023
578,Zorgzaamheid,Vertrouwen,0.202677836775256
579,Weloverwogen,Volharding,0.8693182879212226
580,Zelfonthulling,Volharding,0.29285714285714287
581,Zelfontwikkeling,Volharding,0.7426106572325057
582,Zelfvertoon,Volharding,-0.5378528742004771
583,Zelfvertrouwen,Volharding,0.795411678668406
584,Zorgzaamheid,Volharding,0.4526787302125926
585,Zelfonthulling,Weloverwogen,0.018898223650461357
586,Zelfontwikkeling,Weloverwogen,0.6226220585942176
587,Zelfvertoon,Weloverwogen,-0.55
588,Zelfvertrouwen,Weloverwogen,0.052704627669472974
589,Zorgzaamheid,Weloverwogen,0.45643546458763845
590,Zelfontwikkeling,Zelfonthulling,-0.03361843118006911
591,Zelfvertoon,Zelfonthulling,0.049066791998678735
592,Zelfvertrouwen,Zelfonthulling,0.3386481059780782
593,Zorgzaamheid,Zelfonthulling,0.3115115947829399
594,Zelfvertoon,Zelfontwikkeling,-0.5144957554275263
595,Zelfvertrouwen,Zelfontwikkeling,0.06885282909440549
596,Zorgzaamheid,Zelfontwikkeling,0.6570634109109303
597,Zelfvertrouwen,Zelfvertoon,0.31215328897044675
598,Zorgzaamheid,Zelfvertoon,-0.012227899701112932
599,Zorgzaamheid,Zelfvertrouwen,0.10655737704918031
