,excluded_id,group1,group2,correlation_excluded,correlation_all,correlation_difference,stdev,threshold
2177,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Initiatief,Klantoriëntatie,0.7320303961954396,0.5011474870089081,-0.23088290918653154,0.113220019820245,0.22644003964049
2208,82371131-0df5-5703-b77f-6b45c3c4c2d9,Initiatief,Nauwkeurigheid,0.3473962286872125,0.15898756036581285,-0.18840866832139963,0.09123195344558005,0.1824639068911601
2227,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Initiatief,Ondernemerschap,0.8570534065654112,0.9201370820689212,0.06308367550351002,0.022074456482089614,0.04414891296417923
2232,228c72c7-39f3-5090-883c-8e71882f4963,Initiatief,Optreden,0.9608008707898001,0.9234487508752011,-0.03735211991459908,0.017570533768004153,0.035141067536008305
2257,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Initiatief,Overtuigingskracht,0.6985042439516388,0.8013948924630653,0.10289064851142649,0.05113863930073338,0.10227727860146676
2277,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Initiatief,Relatiebeheer,0.9426471255166783,0.7949376784476603,-0.147709447069018,0.05756690072006133,0.11513380144012265
2287,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Initiatief,Resultaatgerichtheid,0.801357835158831,0.878510761137511,0.07715292597868006,0.03043100750668804,0.06086201501337608
2297,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Initiatief,Samenwerking,0.6751086495967512,0.37107529283227453,-0.3040333567644767,0.12721630606678277,0.25443261213356555
2317,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Initiatief,Sociabiliteit,0.8410730016957302,0.6088639441457749,-0.23220905754995524,0.10094738632366002,0.20189477264732003
2338,82371131-0df5-5703-b77f-6b45c3c4c2d9,Initiatief,Voortgangscontrole,0.8900892868874509,0.7880270455395412,-0.10206224134790975,0.05011794800002575,0.1002358960000515
2370,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Inzet,Leerbereidheid,0.549151869035655,0.7114227720423368,0.1622709030066818,0.07415524047427592,0.14831048094855184
2390,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Inzet,Onderhandelen,0.8525103247024082,0.9016220855989586,0.04911176089655045,0.023213257225439952,0.046426514450879905
2400,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Inzet,Ondernemerschap,0.7646149665405554,0.8497730386313829,0.08515807209082749,0.03359236220988972,0.06718472441977943
2414,709c252c-5841-547c-bc0d-099fa1d0052b,Inzet,Optreden,0.8940197638997973,0.7587404474952851,-0.13527931640451218,0.06452111197875329,0.12904222395750659
2430,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Inzet,Overtuigingskracht,0.4789439649821069,0.6605834678538908,0.18163950287178388,0.08119770562779319,0.16239541125558637
2460,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Inzet,Resultaatgerichtheid,0.6371962981832272,0.7759941588096201,0.13879786062639288,0.06223965755929144,0.12447931511858289
2523,c636db50-3f4e-5aaa-a98b-965b132f4859,Inzet,Zelfstandigheid,0.6927131250152291,0.401017853952955,-0.2916952710622741,0.1246083371603036,0.2492166743206072
2547,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Klantoriëntatie,Leerbereidheid,0.8033939264130371,0.6816135642454505,-0.12178036216758659,0.05832084727526232,0.11664169455052464
2570,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Klantoriëntatie,Ondernemerschap,0.1656235260205381,0.39306345205298326,0.22743992603244517,0.11095598224868712,0.22191196449737424
2600,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Klantoriëntatie,Overtuigingskracht,-0.007384803721360332,0.2540211421131311,0.26140594583449145,0.1270310065521736,0.2540620131043472
2630,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Klantoriëntatie,Resultaatgerichtheid,0.05931093214855151,0.34045480661002553,0.28114387446147404,0.11797536386914502,0.23595072773829004
2656,0b987c95-d61b-5d7f-925c-9c894e0937ce,Klantoriëntatie,Sensitiviteit,0.9770972923623688,0.9529279534530256,-0.02416933890934314,0.009710413993878552,0.019420827987757103
2664,709c252c-5841-547c-bc0d-099fa1d0052b,Klantoriëntatie,Sociabiliteit,0.9872535033730577,0.9774889998026156,-0.009764503570442118,0.004619863890369045,0.00923972778073809
2673,c636db50-3f4e-5aaa-a98b-965b132f4859,Klantoriëntatie,Stressbestendigheid,0.8569575565023597,0.6146503540676439,-0.24230720243471582,0.11015427436699683,0.22030854873399366
2702,228c72c7-39f3-5090-883c-8e71882f4963,Kwaliteitsgerichtheid,Leerbereidheid,-0.16361793621614762,0.14980746787950622,0.31342540409565384,0.13007261425852862,0.26014522851705724
2742,228c72c7-39f3-5090-883c-8e71882f4963,Kwaliteitsgerichtheid,Optreden,0.3117939728885749,0.06515516900816934,-0.24663880388040557,0.11631637511125102,0.23263275022250204
2760,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Kwaliteitsgerichtheid,Overtuigingskracht,-0.5548402147286262,-0.3482082488113542,0.206631965917272,0.10040372378126501,0.20080744756253002
2777,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Kwaliteitsgerichtheid,Plannen en organiseren,0.8930832623671154,0.7876861602288326,-0.1053971021382828,0.05254381959703889,0.10508763919407778
2788,82371131-0df5-5703-b77f-6b45c3c4c2d9,Kwaliteitsgerichtheid,Relatiebeheer,0.6885374013659296,0.4766056114751132,-0.21193178989081635,0.10198762567453477,0.20397525134906955
2828,82371131-0df5-5703-b77f-6b45c3c4c2d9,Kwaliteitsgerichtheid,Sociabiliteit,0.6590452746754405,0.43507548290049886,-0.22396979177494164,0.10551882744571384,0.21103765489142767
2836,0b987c95-d61b-5d7f-925c-9c894e0937ce,Kwaliteitsgerichtheid,Stressbestendigheid,-0.3544119054113133,-0.13274470414158152,0.22166720126973177,0.09716799709678792,0.19433599419357583
2847,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Kwaliteitsgerichtheid,Voortgangscontrole,0.7549578023691321,0.6276254767839107,-0.12733232558522145,0.0612213182043762,0.1224426364087524
2862,228c72c7-39f3-5090-883c-8e71882f4963,Leerbereidheid,Nauwkeurigheid,-0.20284174438744812,0.0953699391461782,0.2982116835336263,0.1280670380911993,0.2561340761823986
2870,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Leerbereidheid,Onderhandelen,0.5270084991814279,0.7314627516937602,0.2044542525123323,0.10211615687685725,0.2042323137537145
2872,228c72c7-39f3-5090-883c-8e71882f4963,Leerbereidheid,Onderhandelen,0.9497209740573349,0.7314627516937602,-0.21825822236357473,0.10211615687685725,0.2042323137537145
2880,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Leerbereidheid,Ondernemerschap,0.5051980650803941,0.707526962916392,0.20232889783599795,0.09543766014952426,0.19087532029904852
2912,228c72c7-39f3-5090-883c-8e71882f4963,Leerbereidheid,Overtuigingskracht,0.8842593574560602,0.5933288161630254,-0.29093054129303486,0.13775881778305782,0.27551763556611564
2930,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Leerbereidheid,Relatiebeheer,0.28504219280388826,0.4787400451695785,0.19369785236569026,0.07751170265930478,0.15502340531860956
2940,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Leerbereidheid,Resultaatgerichtheid,0.39480743348488034,0.660676092824594,0.2658686593397137,0.11666510314462662,0.23333020628925324
2967,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Leerbereidheid,Sensitiviteit,0.730134149900259,0.6052657652937229,-0.12486838460653615,0.05621373961987889,0.11242747923975778
2970,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Leerbereidheid,Sociabiliteit,0.5084439456883221,0.6372993023057357,0.12885535661741365,0.06036113549917491,0.12072227099834983
2980,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Leerbereidheid,Stressbestendigheid,0.3052257497133196,0.5092901675796851,0.20406441786636553,0.09086790671656685,0.1817358134331337
2990,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Leerbereidheid,Voortgangscontrole,0.36428819020344333,0.5591660136548533,0.19487782345140997,0.0958201883189531,0.1916403766379062
3050,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Nauwkeurigheid,Overtuigingskracht,-0.5682283864360737,-0.3631374735555367,0.20509091288053694,0.09953261291395692,0.19906522582791383
3062,228c72c7-39f3-5090-883c-8e71882f4963,Nauwkeurigheid,Plannen en organiseren,0.6680526121086207,0.7652563779392385,0.09720376583061785,0.04797931590539175,0.0959586318107835
3078,82371131-0df5-5703-b77f-6b45c3c4c2d9,Nauwkeurigheid,Relatiebeheer,0.6415567977060553,0.41824585461254,-0.22331094309351535,0.09969230789234972,0.19938461578469943
3118,82371131-0df5-5703-b77f-6b45c3c4c2d9,Nauwkeurigheid,Sociabiliteit,0.6139925679967498,0.37848254780374346,-0.23551002019300638,0.11214033346034756,0.22428066692069512
3126,0b987c95-d61b-5d7f-925c-9c894e0937ce,Nauwkeurigheid,Stressbestendigheid,-0.3261367486279839,-0.09592636965043935,0.23021037897754457,0.09742193252204664,0.1948438650440933
3150,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onderhandelen,Ondernemerschap,0.8618051826107841,0.9230184291116444,0.06121324650086035,0.022733292287248755,0.04546658457449751
3172,228c72c7-39f3-5090-883c-8e71882f4963,Onderhandelen,Organisatiesensitiviteit,0.4821972934975278,0.30505942650107754,-0.1771378669964503,0.07501801028187594,0.15003602056375187
3180,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onderhandelen,Overtuigingskracht,0.8099288478381282,0.8840968202051304,0.07416797236700212,0.029803510177056493,0.059607020354112986
3200,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onderhandelen,Relatiebeheer,0.5199639960691874,0.6447500273032154,0.12478603123402798,0.05470155767132078,0.10940311534264156
3210,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onderhandelen,Resultaatgerichtheid,0.758379064173222,0.8769350098863885,0.11855594571316652,0.04293355016466272,0.08586710032932544
3240,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onderhandelen,Sociabiliteit,0.421574570489507,0.5852567980430168,0.1636822275535098,0.07778518655909067,0.15557037311818134
3250,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onderhandelen,Stressbestendigheid,0.3275020897132874,0.5398329987957331,0.21233090908244567,0.09000526678597748,0.18001053357195496
3260,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Onderhandelen,Voortgangscontrole,0.4144697949016658,0.6053975154191248,0.190927720517459,0.08657027078330871,0.17314054156661743
3273,c636db50-3f4e-5aaa-a98b-965b132f4859,Onderhandelen,Zelfstandigheid,0.8222857766422144,0.548592272398133,-0.27369350424408134,0.10963725764585118,0.21927451529170236
3298,82371131-0df5-5703-b77f-6b45c3c4c2d9,Ondernemerschap,Organisatiesensitiviteit,0.07968894539121717,0.20565754984271306,0.12596860445149588,0.06173628303478312,0.12347256606956623
3300,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Ondernemerschap,Overtuigingskracht,0.8644548418575984,0.9163212290897083,0.0518663872321099,0.024444335360544835,0.04888867072108967
3330,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Ondernemerschap,Resultaatgerichtheid,0.9370947287538376,0.9635693237681552,0.026474595014317592,0.012670154413635887,0.025340308827271774
3347,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Ondernemerschap,Samenwerking,0.3857629894090263,0.159810442557702,-0.22595254685132432,0.10706228938854397,0.21412457877708793
3360,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Ondernemerschap,Sociabiliteit,0.25712823051770284,0.46932637240720454,0.2121981418895017,0.10165205141922862,0.20330410283845723
3370,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Ondernemerschap,Stressbestendigheid,0.0831313012284022,0.36776294054821174,0.2846316393198095,0.11879173123756205,0.2375834624751241
3422,228c72c7-39f3-5090-883c-8e71882f4963,Optreden,Plannen en organiseren,0.8253250219955636,0.5369821677421991,-0.2883428542533645,0.11878820103733848,0.23757640207467695
3518,82371131-0df5-5703-b77f-6b45c3c4c2d9,Organisatiesensitiviteit,Overtuigingskracht,-0.17341225124910956,0.060021745587521845,0.2334339968366314,0.11332580620848634,0.22665161241697268
3533,c636db50-3f4e-5aaa-a98b-965b132f4859,Organisatiesensitiviteit,Relatiebeheer,0.42719178341892977,0.6086895089116284,0.18149772549269866,0.08521321239677887,0.17042642479355774
3556,0b987c95-d61b-5d7f-925c-9c894e0937ce,Organisatiesensitiviteit,Samenwerking,0.9297354448023251,0.8320722492206564,-0.0976631955816687,0.04136008907856969,0.08272017815713938
3584,709c252c-5841-547c-bc0d-099fa1d0052b,Organisatiesensitiviteit,Stressbestendigheid,-0.04278776963389806,0.3509736112425067,0.3937613808764048,0.16890892905002908,0.33781785810005815
3603,c636db50-3f4e-5aaa-a98b-965b132f4859,Organisatiesensitiviteit,Zelfstandigheid,0.021177915510310452,-0.27336545206980933,-0.2945433675801198,0.13545692387618646,0.2709138477523729
3620,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Overtuigingskracht,Relatiebeheer,0.3058769815467659,0.48793442843383095,0.18205744688706504,0.08459078879705333,0.16918157759410665
3660,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Overtuigingskracht,Sociabiliteit,0.06378349067348207,0.3193927752296343,0.25560928455615217,0.11956507535398468,0.23913015070796936
3670,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Overtuigingskracht,Stressbestendigheid,-0.021786217933791763,0.27453134877120383,0.2963175667049956,0.12570936697700238,0.25141873395400477
3680,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Overtuigingskracht,Voortgangscontrole,0.12403042569178256,0.38761981519030325,0.2635893894985207,0.12955484992016125,0.2591096998403225
3712,228c72c7-39f3-5090-883c-8e71882f4963,Plannen en organiseren,Resultaatgerichtheid,0.778160498712781,0.5560069471452309,-0.22215355156755012,0.10284800672630226,0.20569601345260452
3762,228c72c7-39f3-5090-883c-8e71882f4963,Plannen en organiseren,Voortgangscontrole,0.9680141123820527,0.9307138352243414,-0.03730027715771134,0.015754703701419903,0.031509407402839806
3780,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Relatiebeheer,Resultaatgerichtheid,0.5573208836953931,0.6683410424177111,0.11102015872231796,0.04849593530894474,0.09699187061788948
3804,709c252c-5841-547c-bc0d-099fa1d0052b,Relatiebeheer,Sensitiviteit,0.8372424504045339,0.6698386283070874,-0.16740382209744653,0.07798729553852778,0.15597459107705555
3823,c636db50-3f4e-5aaa-a98b-965b132f4859,Relatiebeheer,Stressbestendigheid,0.5306785651549427,0.16441574802360784,-0.3662628171313349,0.1612777686779639,0.3225555373559278
3843,c636db50-3f4e-5aaa-a98b-965b132f4859,Relatiebeheer,Zelfstandigheid,0.29029076552573485,-0.1729981128710024,-0.46328887839673727,0.18386050233947857,0.36772100467895713
3870,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Resultaatgerichtheid,Sociabiliteit,0.1776185156928113,0.43193402523564534,0.254315509542834,0.10685127843901943,0.21370255687803885
3880,34b25cea-5d13-521f-a7ee-5ab4d31bb7cf,Resultaatgerichtheid,Stressbestendigheid,-0.19818891976072928,0.21467012214309608,0.4128590419038254,0.15250375680328707,0.30500751360657413
3916,0b987c95-d61b-5d7f-925c-9c894e0937ce,Samenwerking,Sensitiviteit,0.9462045251329066,0.8920734849768264,-0.05413104015608028,0.02180945952996541,0.04361891905993082
3933,c636db50-3f4e-5aaa-a98b-965b132f4859,Samenwerking,Stressbestendigheid,0.6830959824153641,0.43215034045791556,-0.2509456419574485,0.12249230927263992,0.24498461854527984
3947,0ac45ebf-abaf-52c1-904e-73f962af3ef0,Samenwerking,Voortgangscontrole,0.7774640695557258,0.5798229368905129,-0.19764113266521288,0.09551966751862266,0.19103933503724532
3966,0b987c95-d61b-5d7f-925c-9c894e0937ce,Sensitiviteit,Sociabiliteit,0.9533256574366856,0.9153771394392295,-0.03794851799745613,0.018935790219221052,0.037871580438442104
3974,709c252c-5841-547c-bc0d-099fa1d0052b,Sensitiviteit,Stressbestendigheid,0.15961280894386534,0.4963732622600134,0.336760453316148,0.15136871973165344,0.3027374394633069
3993,c636db50-3f4e-5aaa-a98b-965b132f4859,Sensitiviteit,Zelfstandigheid,0.05784548521525813,-0.2119128289824474,-0.2697583141977055,0.13381477642486092,0.26762955284972184
4003,c636db50-3f4e-5aaa-a98b-965b132f4859,Sociabiliteit,Stressbestendigheid,0.79859385445932,0.5227310750172678,-0.2758627794420522,0.11692714897558283,0.23385429795116566
4023,c636db50-3f4e-5aaa-a98b-965b132f4859,Sociabiliteit,Zelfstandigheid,0.2404753879990367,-0.06750955581881839,-0.3079849438178551,0.14933528974164012,0.29867057948328024
4044,709c252c-5841-547c-bc0d-099fa1d0052b,Stressbestendigheid,Zelfstandigheid,0.7744787169184506,0.6685008135691486,-0.10597790334930202,0.052545697299422725,0.10509139459884545
4053,c636db50-3f4e-5aaa-a98b-965b132f4859,Voortgangscontrole,Zelfstandigheid,0.4363693518060849,0.09585461567328393,-0.3405147361328009,0.16309462377971531,0.32618924755943063
