,Group 1,Group 2,Correlation
503,Weloverwogen,Ordelijkheid,0.2877059077242549
504,Zelfonthulling,Ordelijkheid,0.17827934006663848
505,Zelfontwikkeling,Ordelijkheid,0.15319124106119733
506,Zelfvertoon,Ordelijkheid,0.16964112956706784
507,Zelfvertrouwen,Ordelijkheid,0.25351157005987995
508,Zorgzaamheid,Ordelijkheid,0.25422165485263715
509,Positivisme,Originaliteit,0.4419099408530352
510,Regelmaat,Originaliteit,-0.4061589279652382
511,Sociaal Ontspannen,Originaliteit,0.09280264169297911
512,Status,Originaliteit,0.12424585321148343
513,Variatiebehoefte,Originaliteit,0.504896892753537
514,Vertrouwen,Originaliteit,0.10127382039719877
515,Volharding,Originaliteit,0.2722823823568638
516,Weloverwogen,Originaliteit,0.2049845728058584
517,Zelfonthulling,Originaliteit,-0.19010502800131115
518,Zelfontwikkeling,Originaliteit,0.2382985008596595
519,Zelfvertoon,Originaliteit,0.11812942555074069
520,Zelfvertrouwen,Originaliteit,0.3040054435392442
521,Zorgzaamheid,Originaliteit,0.048726961654039135
522,Regelmaat,Positivisme,-0.16241201587649823
523,Sociaal Ontspannen,Positivisme,0.27897039479825625
524,Status,Positivisme,0.06009344094031418
525,Variatiebehoefte,Positivisme,0.49519981702772325
526,Vertrouwen,Positivisme,0.5299267340723849
527,Volharding,Positivisme,0.6887521849578168
528,Weloverwogen,Positivisme,0.15899334854141087
529,Zelfonthulling,Positivisme,0.16626176530578085
530,Zelfontwikkeling,Positivisme,0.6405818710582781
531,Zelfvertoon,Positivisme,0.0773282830560004
532,Zelfvertrouwen,Positivisme,0.575699267739153
533,Zorgzaamheid,Positivisme,0.4627716188739866
534,Sociaal Ontspannen,Regelmaat,-0.2175451028473879
535,Status,Regelmaat,-0.11207055194135611
536,Variatiebehoefte,Regelmaat,-0.5136939646510071
537,Vertrouwen,Regelmaat,-0.06629044956704996
538,Volharding,Regelmaat,-0.3228851709567438
539,Weloverwogen,Regelmaat,-0.13069244566830865
540,Zelfonthulling,Regelmaat,-0.17214457049861692
541,Zelfontwikkeling,Regelmaat,-0.2847019541066705
542,Zelfvertoon,Regelmaat,0.07125898883587335
543,Zelfvertrouwen,Regelmaat,-0.1380869300705995
544,Zorgzaamheid,Regelmaat,-0.3779035703815828
545,Status,Sociaal Ontspannen,0.31761119280637495
546,Variatiebehoefte,Sociaal Ontspannen,0.5648306787049918
547,Vertrouwen,Sociaal Ontspannen,0.3520947828244223
548,Volharding,Sociaal Ontspannen,0.326720081091909
549,Weloverwogen,Sociaal Ontspannen,0.297813123535212
550,Zelfonthulling,Sociaal Ontspannen,0.4864406453802994
551,Zelfontwikkeling,Sociaal Ontspannen,0.28978570473554977
552,Zelfvertoon,Sociaal Ontspannen,0.7054340312999262
553,Zelfvertrouwen,Sociaal Ontspannen,0.528234245585075
554,Zorgzaamheid,Sociaal Ontspannen,0.3152491706908188
555,Variatiebehoefte,Status,0.3193067290880682
556,Vertrouwen,Status,0.018399821248963784
557,Volharding,Status,0.13401679782472364
558,Weloverwogen,Status,0.06993772005000479
559,Zelfonthulling,Status,0.15067198886734137
560,Zelfontwikkeling,Status,0.25575515542575566
561,Zelfvertoon,Status,0.40186991676662215
562,Zelfvertrouwen,Status,0.21271792707204748
563,Zorgzaamheid,Status,0.042687212271667586
564,Vertrouwen,Variatiebehoefte,0.5028330772153207
565,Volharding,Variatiebehoefte,0.6238793708822863
566,Weloverwogen,Variatiebehoefte,0.04738336055923525
567,Zelfonthulling,Variatiebehoefte,0.32631474118047393
568,Zelfontwikkeling,Variatiebehoefte,0.6603417459862087
569,Zelfvertoon,Variatiebehoefte,0.36174768286251513
570,Zelfvertrouwen,Variatiebehoefte,0.5860092302619698
571,Zorgzaamheid,Variatiebehoefte,0.42965879543719854
572,Volharding,Vertrouwen,0.3239173811826233
573,Weloverwogen,Vertrouwen,-0.32330866508140327
574,Zelfonthulling,Vertrouwen,0.17109113592926498
575,Zelfontwikkeling,Vertrouwen,0.4815392243468016
576,Zelfvertoon,Vertrouwen,0.07082345181343773
577,Zelfvertrouwen,Vertrouwen,0.3718665039297451
578,Zorgzaamheid,Vertrouwen,-0.019168190402733352
579,Weloverwogen,Volharding,0.28156549922913815
580,Zelfonthulling,Volharding,-0.0018388633322556937
581,Zelfontwikkeling,Volharding,0.6542520026033086
582,Zelfvertoon,Volharding,0.12880886397629165
583,Zelfvertrouwen,Volharding,0.6078273909809008
584,Zorgzaamheid,Volharding,0.4634898663759505
585,Zelfonthulling,Weloverwogen,-0.02259721115650053
586,Zelfontwikkeling,Weloverwogen,0.15075858035636377
587,Zelfvertoon,Weloverwogen,0.016605933237029764
588,Zelfvertrouwen,Weloverwogen,0.23428686170745563
589,Zorgzaamheid,Weloverwogen,0.10701474183595142
590,Zelfontwikkeling,Zelfonthulling,0.10612460700493069
591,Zelfvertoon,Zelfonthulling,0.41572362845142863
592,Zelfvertrouwen,Zelfonthulling,0.24393958857582246
593,Zorgzaamheid,Zelfonthulling,0.30568275399217837
594,Zelfvertoon,Zelfontwikkeling,0.24248130298168574
595,Zelfvertrouwen,Zelfontwikkeling,0.37180440559722344
596,Zorgzaamheid,Zelfontwikkeling,0.4733052741029828
597,Zelfvertrouwen,Zelfvertoon,0.3500847308590383
598,Zorgzaamheid,Zelfvertoon,0.29432447176912785
599,Zorgzaamheid,Zelfvertrouwen,0.4927658722640541
