Correlation,Subcompetentie 1,Subcompetentie 2,Hoofdcompetentie 1,Hoofdcompetentie 2,Richting
0.6149268641322407,Stressbestendigheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
0.719657261836405,Aansturen van groepen,Aansturen van individuen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.721595709223176,Aansturen van groepen,Ambitie,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8354910767044001,Aansturen van groepen,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6908869852978853,Aansturen van groepen,Initiatief,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7934992399812835,Aansturen van groepen,Inzet,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6659755687107334,Aansturen van groepen,Klantoriëntatie,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8122229254370014,Aansturen van groepen,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.8449443993577278,Aansturen van groepen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.7561228404267764,Aansturen van groepen,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.6734077575073497,Aansturen van groepen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.7451466165166022,Aansturen van groepen,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.730502235967101,Aansturen van groepen,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7856956789357473,Aansturen van groepen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6538688421893399,Aansturen van groepen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7096532496194475,Aansturen van groepen,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8155302077905034,Aansturen van groepen,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.8166560859136704,Aansturen van individuen,Coachen van medewerkers,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.7177846994435515,Aansturen van individuen,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6510655049897621,Aansturen van individuen,Flexibiliteit,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8846950128604268,Aansturen van individuen,Initiatief,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7576593541986956,Aansturen van individuen,Inzet,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8130002888953773,Aansturen van individuen,Klantoriëntatie,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8254974771361401,Aansturen van individuen,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.8637088653795536,Aansturen van individuen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.9027179399145048,Aansturen van individuen,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.8600070562846714,Aansturen van individuen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.6317421385025455,Aansturen van individuen,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.8528507441296042,Aansturen van individuen,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.658017125816754,Aansturen van individuen,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.806934257028809,Aansturen van individuen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7145640289705343,Aansturen van individuen,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6856456058795735,Aansturen van individuen,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.7381390075310288,Ambitie,Doorzettingsvermogen,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6767667909506402,Ambitie,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7847646853686893,Ambitie,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6600682020141884,Ambitie,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.722522068823588,Ambitie,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6039856112750633,Ambitie,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.5923190537933435,Ambitie,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.9103220886248538,Ambitie,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6923832238558459,Assertiviteit,Besluitvaardigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.6963365705491263,Assertiviteit,Onderhandelen,Relationeel vermogen,Beïnvloedend vermogen,Analist
0.7629197539342937,Assertiviteit,Overtuigingskracht,Relationeel vermogen,Beïnvloedend vermogen,Analist
0.8510052552567435,Assertiviteit,Zelfstandigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.7079809361585248,Besluitvaardigheid,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.6341008092442829,Besluitvaardigheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7827668445719598,Coachen van medewerkers,Delegeren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.6739518928409866,Coachen van medewerkers,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7109101201031341,Coachen van medewerkers,Flexibiliteit,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8444493747873582,Coachen van medewerkers,Initiatief,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7619992252566481,Coachen van medewerkers,Inzet,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.901321105992008,Coachen van medewerkers,Klantoriëntatie,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.608185568848066,Coachen van medewerkers,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.7265313278238411,Coachen van medewerkers,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8037339013543187,Coachen van medewerkers,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7725300756190506,Coachen van medewerkers,Organisatiesensitiviteit,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.6364608341334086,Coachen van medewerkers,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.7928423402007644,Coachen van medewerkers,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.8032022574869472,Coachen van medewerkers,Samenwerking,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.9092295226914042,Coachen van medewerkers,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.9313656133377313,Coachen van medewerkers,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.654037183808722,Coachen van medewerkers,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6676178721369266,Delegeren,Initiatief,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.6150361194888218,Delegeren,Inzet,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.7094840169318474,Delegeren,Klantoriëntatie,Organisatie vermogen,Organisatiegerichtheid,Analist
0.6669666754057642,Delegeren,Optreden,Organisatie vermogen,Relationeel vermogen,Analist
0.7391685373313023,Delegeren,Organisatiesensitiviteit,Organisatie vermogen,Organisatiegerichtheid,Analist
0.9195637873916427,Delegeren,Samenwerking,Organisatie vermogen,Relationeel vermogen,Analist
0.8287365236199775,Delegeren,Sensitiviteit,Organisatie vermogen,Relationeel vermogen,Analist
0.7577436985715107,Delegeren,Sociabiliteit,Organisatie vermogen,Relationeel vermogen,Analist
0.6761463030863186,Delegeren,Stressbestendigheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.6922350660250548,Doorzettingsvermogen,Flexibiliteit,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7178092755692743,Doorzettingsvermogen,Initiatief,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.9707895710353132,Doorzettingsvermogen,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8819904779280026,Doorzettingsvermogen,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6610743227828565,Doorzettingsvermogen,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6767556945769092,Doorzettingsvermogen,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6417062574974036,Doorzettingsvermogen,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8922179872353134,Doorzettingsvermogen,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8875075329914858,Doorzettingsvermogen,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.7604146580620348,Doorzettingsvermogen,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6327767353969254,Doorzettingsvermogen,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6270972465244214,Doorzettingsvermogen,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8985904999303385,Doorzettingsvermogen,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.7602816019398221,Doorzettingsvermogen,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.9031343378744998,Doorzettingsvermogen,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6220055017983509,Doorzettingsvermogen,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7063969649935035,Doorzettingsvermogen,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.8032806070530427,Doorzettingsvermogen,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.863359177550658,Doorzettingsvermogen,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8959090751473583,Doorzettingsvermogen,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.6965408459867692,Flexibiliteit,Initiatief,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7285331533309515,Flexibiliteit,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7613894438114931,Flexibiliteit,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6671112918223702,Flexibiliteit,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6950740208974997,Flexibiliteit,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.7759406854468877,Flexibiliteit,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6867650696300537,Flexibiliteit,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6584586834314143,Flexibiliteit,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.6447573004628551,Flexibiliteit,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6133690888086961,Flexibiliteit,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7446203999338851,Flexibiliteit,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6921159309419914,Flexibiliteit,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.745042409837196,Flexibiliteit,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8101958481698874,Initiatief,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8438019048139704,Initiatief,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.7618923181633027,Initiatief,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8778134789881127,Initiatief,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.9307641813785645,Initiatief,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.8513347096519598,Initiatief,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.5900835878311372,Initiatief,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.8733449980769392,Initiatief,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.5973969869683388,Initiatief,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6567013369006749,Initiatief,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6993085686952704,Initiatief,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.9016147718788586,Initiatief,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7024504904778779,Initiatief,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6591061343129696,Initiatief,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.9403572528352006,Inzet,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.5901439589334434,Inzet,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6510932464225202,Inzet,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.864032184130724,Inzet,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8953644379604045,Inzet,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.8095058556490988,Inzet,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7000099611290908,Inzet,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.6371515687967496,Inzet,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.8771936142759248,Inzet,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.8284094947032009,Inzet,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.865570974293396,Inzet,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.7196503583157624,Inzet,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.7932256774327002,Inzet,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.8913453218266902,Inzet,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.8662426440586078,Inzet,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8792354633359465,Inzet,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.7918744610964032,Klantoriëntatie,Onderhandelen,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.8541840939302682,Klantoriëntatie,Ondernemerschap,Organisatiegerichtheid,Organisatiegerichtheid,Analist
0.8476482564730162,Klantoriëntatie,Optreden,Organisatiegerichtheid,Relationeel vermogen,Analist
0.795109189763123,Klantoriëntatie,Organisatiesensitiviteit,Organisatiegerichtheid,Organisatiegerichtheid,Analist
0.6322072379370648,Klantoriëntatie,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.7801454165560223,Klantoriëntatie,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Analist
0.8752090533936435,Klantoriëntatie,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Analist
0.7559788720647311,Klantoriëntatie,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.8089689006371581,Klantoriëntatie,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Analist
0.9139268785014953,Klantoriëntatie,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.9713054637541512,Klantoriëntatie,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.8343591648239393,Klantoriëntatie,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.7604330399820171,Klantoriëntatie,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Analist
0.9849206507095575,Kwaliteitsgerichtheid,Nauwkeurigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.6163216379691374,Kwaliteitsgerichtheid,Onderhandelen,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.8599390116014152,Kwaliteitsgerichtheid,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Analist
0.619508129175759,Kwaliteitsgerichtheid,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.7972412328049581,Kwaliteitsgerichtheid,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Analist
0.6246420667968385,Leerbereidheid,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.7356190653035453,Leerbereidheid,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6128360834005935,Leerbereidheid,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6176236276001731,Leerbereidheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8516969919037284,Nauwkeurigheid,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.6049838029913217,Nauwkeurigheid,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8230199530275752,Nauwkeurigheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.944024697727723,Onderhandelen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8503613872299162,Onderhandelen,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.8175883532310372,Onderhandelen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.8490669447202147,Onderhandelen,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.8134773193630415,Onderhandelen,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.8128498536984127,Onderhandelen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7206053490161882,Onderhandelen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.8048412398248821,Onderhandelen,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8585069549620202,Onderhandelen,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.9130102695038143,Ondernemerschap,Optreden,Organisatiegerichtheid,Relationeel vermogen,Analist
0.8445046467659486,Ondernemerschap,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Analist
0.7643165645817053,Ondernemerschap,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Analist
0.8880688524513266,Ondernemerschap,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Analist
0.8430317628655608,Ondernemerschap,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.6348426740496007,Ondernemerschap,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.8287170917757718,Ondernemerschap,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.7985414209794259,Ondernemerschap,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.806656362180083,Ondernemerschap,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Analist
0.8878197690509544,Optreden,Overtuigingskracht,Relationeel vermogen,Beïnvloedend vermogen,Analist
0.6366253283908381,Optreden,Plannen en organiseren,Relationeel vermogen,Organisatie vermogen,Analist
0.8819176581172601,Optreden,Relatiebeheer,Relationeel vermogen,Relationeel vermogen,Analist
0.6569719134746056,Optreden,Resultaatgerichtheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.6178496220247424,Optreden,Samenwerking,Relationeel vermogen,Relationeel vermogen,Analist
0.6695371770804059,Optreden,Sensitiviteit,Relationeel vermogen,Relationeel vermogen,Analist
0.8711861978953396,Optreden,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Analist
0.7763995913332346,Optreden,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.6863961932929363,Optreden,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Analist
0.8768887089955293,Organisatiesensitiviteit,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Analist
0.9331681535023715,Organisatiesensitiviteit,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.7409992387446953,Organisatiesensitiviteit,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Analist
0.6669157650663595,Organisatiesensitiviteit,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Analist
0.6793505394924721,Overtuigingskracht,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.647110040109825,Overtuigingskracht,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.6830351408179057,Overtuigingskracht,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7203713491300326,Plannen en organiseren,Relatiebeheer,Organisatie vermogen,Relationeel vermogen,Analist
0.803098642951551,Plannen en organiseren,Resultaatgerichtheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.6920374175749769,Plannen en organiseren,Sociabiliteit,Organisatie vermogen,Relationeel vermogen,Analist
0.6839297048215797,Plannen en organiseren,Stressbestendigheid,Organisatie vermogen,Persoonlijke gerichtheid,Analist
0.9600907147717267,Plannen en organiseren,Voortgangscontrole,Organisatie vermogen,Organisatie vermogen,Analist
0.6901758723602688,Relatiebeheer,Resultaatgerichtheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.646975812123644,Relatiebeheer,Samenwerking,Relationeel vermogen,Relationeel vermogen,Analist
0.700420897614951,Relatiebeheer,Sensitiviteit,Relationeel vermogen,Relationeel vermogen,Analist
0.8936657003000785,Relatiebeheer,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Analist
0.6681369436149666,Relatiebeheer,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.7287139202102163,Relatiebeheer,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Analist
0.6933021555391018,Resultaatgerichtheid,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.6825858030314333,Resultaatgerichtheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.8075892389174869,Resultaatgerichtheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.907634121351333,Samenwerking,Sensitiviteit,Relationeel vermogen,Relationeel vermogen,Analist
0.8443528968626727,Samenwerking,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Analist
0.6843238480908292,Samenwerking,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.8907783139034398,Sensitiviteit,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Analist
0.747660244244534,Sensitiviteit,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.754048196334454,Sociabiliteit,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Analist
0.699289397359708,Sociabiliteit,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Analist
0.6710548841468654,Stressbestendigheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.7441583887627758,Aansturen van groepen,Ambitie,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6931781930305705,Aansturen van groepen,Assertiviteit,Beïnvloedend vermogen,Relationeel vermogen,Engineer
0.6816532108001349,Aansturen van groepen,Besluitvaardigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6760179007748008,Aansturen van groepen,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6754864195360133,Aansturen van groepen,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Engineer
0.6543403952919302,Aansturen van groepen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Engineer
0.6799913929079074,Aansturen van groepen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6241331874711316,Aansturen van groepen,Zelfstandigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.5964372485900196,Aansturen van individuen,Ambitie,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.8349586766253055,Aansturen van individuen,Coachen van medewerkers,Beïnvloedend vermogen,Beïnvloedend vermogen,Engineer
0.7114806525606543,Aansturen van individuen,Delegeren,Beïnvloedend vermogen,Organisatie vermogen,Engineer
0.6399692563485069,Aansturen van individuen,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6000942133898896,Aansturen van individuen,Flexibiliteit,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6066172390417913,Aansturen van individuen,Initiatief,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6516783220594821,Aansturen van individuen,Inzet,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6215224459560573,Aansturen van individuen,Klantoriëntatie,Beïnvloedend vermogen,Organisatiegerichtheid,Engineer
0.6640358075086298,Aansturen van individuen,Leerbereidheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.7044150907870261,Aansturen van individuen,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Engineer
0.7151703268251364,Aansturen van individuen,Organisatiesensitiviteit,Beïnvloedend vermogen,Organisatiegerichtheid,Engineer
0.5959231677187665,Aansturen van individuen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Engineer
0.6214999281015902,Aansturen van individuen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Engineer
0.6652499587278039,Aansturen van individuen,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Engineer
0.5986498855243276,Aansturen van individuen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Engineer
0.5937156487763926,Ambitie,Assertiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Engineer
0.6965024847992665,Ambitie,Besluitvaardigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Engineer
0.7257958916374521,Ambitie,Delegeren,Persoonlijke gerichtheid,Organisatie vermogen,Engineer
0.7128075553903169,Ambitie,Doorzettingsvermogen,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Engineer
0.688092393475374,Ambitie,Flexibiliteit,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Engineer
0.6962183912204926,Ambitie,Initiatief,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Engineer
0.654022364626153,Ambitie,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Engineer
0.6704619967230669,Ambitie,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Engineer
0.8088442135984375,Ambitie,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Engineer
0.8821303557286592,Ambitie,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Engineer
