Correlation,Subcompetentie 1,Subcompetentie 2,Hoofdcompetentie 1,Hoofdcompetentie 2,Richting
0.7376801374715332,Inzet,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Scientist
0.8807251768453944,Inzet,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Scientist
0.9873164873300992,Inzet,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
0.7654637596039651,Inzet,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.7421960872151612,Inzet,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.9823990253499794,Inzet,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.7940131616259557,Inzet,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.9838699100999075,Inzet,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.44376015698018334,Inzet,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.950207288266745,Inzet,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
-0.592403945841345,Inzet,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.2584177450925616,Klantoriëntatie,Kwaliteitsgerichtheid,Organisatiegerichtheid,Organisatiegerichtheid,Scientist
0.6375708554829463,Klantoriëntatie,Leerbereidheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.43718575715193797,Klantoriëntatie,Nauwkeurigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.6775189128088569,Klantoriëntatie,Onderhandelen,Organisatiegerichtheid,Beïnvloedend vermogen,Scientist
0.5701481127947509,Klantoriëntatie,Ondernemerschap,Organisatiegerichtheid,Organisatiegerichtheid,Scientist
0.8320841590000562,Klantoriëntatie,Optreden,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.885362555302247,Klantoriëntatie,Organisatiesensitiviteit,Organisatiegerichtheid,Organisatiegerichtheid,Scientist
0.6491140830053669,Klantoriëntatie,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Scientist
0.8536100618789864,Klantoriëntatie,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Scientist
0.508485576463683,Klantoriëntatie,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.5412524254282834,Klantoriëntatie,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.9305395988795053,Klantoriëntatie,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.9594463354369592,Klantoriëntatie,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.9778756203976054,Klantoriëntatie,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.4647342912165046,Klantoriëntatie,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.8080021438537515,Klantoriëntatie,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Scientist
-0.31393920410470966,Klantoriëntatie,Zelfstandigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
-0.5624802842125003,Kwaliteitsgerichtheid,Leerbereidheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.9804420516871976,Kwaliteitsgerichtheid,Nauwkeurigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.7621209170656212,Kwaliteitsgerichtheid,Onderhandelen,Organisatiegerichtheid,Beïnvloedend vermogen,Scientist
0.5869916152782768,Kwaliteitsgerichtheid,Ondernemerschap,Organisatiegerichtheid,Organisatiegerichtheid,Scientist
0.6748017257019197,Kwaliteitsgerichtheid,Optreden,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.2024033481921404,Kwaliteitsgerichtheid,Organisatiesensitiviteit,Organisatiegerichtheid,Organisatiegerichtheid,Scientist
0.7465215437129448,Kwaliteitsgerichtheid,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Scientist
0.6856371481697999,Kwaliteitsgerichtheid,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Scientist
0.670620924908411,Kwaliteitsgerichtheid,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.48341176291964544,Kwaliteitsgerichtheid,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.5929253960826464,Kwaliteitsgerichtheid,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.08374806747388513,Kwaliteitsgerichtheid,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.4294991278469519,Kwaliteitsgerichtheid,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.5019686182086533,Kwaliteitsgerichtheid,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.7779132594259758,Kwaliteitsgerichtheid,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Scientist
-0.5780161974440039,Kwaliteitsgerichtheid,Zelfstandigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
-0.389038851910756,Leerbereidheid,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
-0.09330891862020783,Leerbereidheid,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Scientist
-0.09103188055433399,Leerbereidheid,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Scientist
0.12561076279318573,Leerbereidheid,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.6609941725176035,Leerbereidheid,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Scientist
-0.11387797741953688,Leerbereidheid,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Scientist
0.1492670211014256,Leerbereidheid,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
-0.2033016616242761,Leerbereidheid,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
-0.047320004129433116,Leerbereidheid,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.3237457646961151,Leerbereidheid,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.7764671057852629,Leerbereidheid,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.4691095381324393,Leerbereidheid,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.12837354076218574,Leerbereidheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.07301258447530011,Leerbereidheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
0.3176535454411059,Leerbereidheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.821056323346415,Nauwkeurigheid,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Scientist
0.6235704195723188,Nauwkeurigheid,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Scientist
0.776845084675728,Nauwkeurigheid,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.38585704097024914,Nauwkeurigheid,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Scientist
0.7982297673773181,Nauwkeurigheid,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Scientist
0.7954684028598741,Nauwkeurigheid,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
0.6905836234523228,Nauwkeurigheid,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.5176779260025337,Nauwkeurigheid,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.7360152217907192,Nauwkeurigheid,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.2781353449392835,Nauwkeurigheid,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.5867639350496566,Nauwkeurigheid,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.5979531591365168,Nauwkeurigheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.8826733807202163,Nauwkeurigheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
-0.5590279171049013,Nauwkeurigheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.9462555234916721,Onderhandelen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Scientist
0.9709854315524242,Onderhandelen,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.39094555624485394,Onderhandelen,Organisatiesensitiviteit,Beïnvloedend vermogen,Organisatiegerichtheid,Scientist
0.9980827590608691,Onderhandelen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Scientist
0.9533339993337667,Onderhandelen,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Scientist
0.9553780220837359,Onderhandelen,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.8985375352954631,Onderhandelen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Scientist
0.83919596757361,Onderhandelen,Samenwerking,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.4535748064240676,Onderhandelen,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.8157245818329819,Onderhandelen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.22677868380553634,Onderhandelen,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Scientist
0.9020129244518171,Onderhandelen,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Scientist
-0.8559436581251005,Onderhandelen,Zelfstandigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Scientist
0.8858156242631612,Ondernemerschap,Optreden,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.1749302163632113,Ondernemerschap,Organisatiesensitiviteit,Organisatiegerichtheid,Organisatiegerichtheid,Scientist
0.9633468314668335,Ondernemerschap,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Scientist
0.8418882910093277,Ondernemerschap,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Scientist
0.9923869832238421,Ondernemerschap,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.9915914546553345,Ondernemerschap,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.6751784193839845,Ondernemerschap,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.315858342054581,Ondernemerschap,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.7101221755962168,Ondernemerschap,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
-0.09703708495659696,Ondernemerschap,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.7231521802775965,Ondernemerschap,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Scientist
-0.9589158393386568,Ondernemerschap,Zelfstandigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.5915164229402707,Optreden,Organisatiesensitiviteit,Relationeel vermogen,Organisatiegerichtheid,Scientist
0.9587620424211142,Optreden,Overtuigingskracht,Relationeel vermogen,Beïnvloedend vermogen,Scientist
0.9960725363482246,Optreden,Plannen en organiseren,Relationeel vermogen,Organisatie vermogen,Scientist
0.87549745997459,Optreden,Relatiebeheer,Relationeel vermogen,Relationeel vermogen,Scientist
0.836633317104626,Optreden,Resultaatgerichtheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.9390175054187582,Optreden,Samenwerking,Relationeel vermogen,Relationeel vermogen,Scientist
0.6533975310419573,Optreden,Sensitiviteit,Relationeel vermogen,Relationeel vermogen,Scientist
0.9296346597187011,Optreden,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Scientist
0.34918256019186616,Optreden,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.9503627889249071,Optreden,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Scientist
-0.7333178294458979,Optreden,Zelfstandigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.3408041182271146,Organisatiesensitiviteit,Overtuigingskracht,Organisatiegerichtheid,Beïnvloedend vermogen,Scientist
0.6502455028478084,Organisatiesensitiviteit,Plannen en organiseren,Organisatiegerichtheid,Organisatie vermogen,Scientist
0.13065928775440216,Organisatiesensitiviteit,Relatiebeheer,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.11586697990684183,Organisatiesensitiviteit,Resultaatgerichtheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.8284292656449332,Organisatiesensitiviteit,Samenwerking,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.9584716763515175,Organisatiesensitiviteit,Sensitiviteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.8137547802986176,Organisatiesensitiviteit,Sociabiliteit,Organisatiegerichtheid,Relationeel vermogen,Scientist
0.7683703619352041,Organisatiesensitiviteit,Stressbestendigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.7031124660073957,Organisatiesensitiviteit,Voortgangscontrole,Organisatiegerichtheid,Organisatie vermogen,Scientist
0.10647234485362764,Organisatiesensitiviteit,Zelfstandigheid,Organisatiegerichtheid,Persoonlijke gerichtheid,Scientist
0.9357887361254238,Overtuigingskracht,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Scientist
0.971800920508229,Overtuigingskracht,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.9215397853069915,Overtuigingskracht,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Scientist
0.8079429492212865,Overtuigingskracht,Samenwerking,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.415550933238273,Overtuigingskracht,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.7918905698948815,Overtuigingskracht,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Scientist
0.16713156761621892,Overtuigingskracht,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Scientist
0.8735763715598499,Overtuigingskracht,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Scientist
-0.8860071638340805,Overtuigingskracht,Zelfstandigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Scientist
0.8332342874260045,Plannen en organiseren,Relatiebeheer,Organisatie vermogen,Relationeel vermogen,Scientist
0.784848779387841,Plannen en organiseren,Resultaatgerichtheid,Organisatie vermogen,Persoonlijke gerichtheid,Scientist
0.9637261113228368,Plannen en organiseren,Samenwerking,Organisatie vermogen,Relationeel vermogen,Scientist
0.6924184943156692,Plannen en organiseren,Sensitiviteit,Organisatie vermogen,Relationeel vermogen,Scientist
0.9429903335828895,Plannen en organiseren,Sociabiliteit,Organisatie vermogen,Relationeel vermogen,Scientist
0.42932505167995966,Plannen en organiseren,Stressbestendigheid,Organisatie vermogen,Persoonlijke gerichtheid,Scientist
0.9716795770359303,Plannen en organiseren,Voortgangscontrole,Organisatie vermogen,Organisatie vermogen,Scientist
-0.6744102157239671,Plannen en organiseren,Zelfstandigheid,Organisatie vermogen,Persoonlijke gerichtheid,Scientist
0.9732980605392123,Relatiebeheer,Resultaatgerichtheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.6562885833568,Relatiebeheer,Samenwerking,Relationeel vermogen,Relationeel vermogen,Scientist
0.24554571870128067,Relatiebeheer,Sensitiviteit,Relationeel vermogen,Relationeel vermogen,Scientist
0.6658181420537224,Relatiebeheer,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Scientist
-0.0625224331499377,Relatiebeheer,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.7342801152491556,Relatiebeheer,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Scientist
-0.9699778302380152,Relatiebeheer,Zelfstandigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.6095479803347149,Resultaatgerichtheid,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.2875038659870429,Resultaatgerichtheid,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
0.6715594354294384,Resultaatgerichtheid,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Scientist
-0.21159275735512145,Resultaatgerichtheid,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.6405475612023509,Resultaatgerichtheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
-0.9609143029149048,Resultaatgerichtheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
0.8378332648620443,Samenwerking,Sensitiviteit,Relationeel vermogen,Relationeel vermogen,Scientist
0.9735528422682105,Samenwerking,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Scientist
0.6014869911280525,Samenwerking,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.9670776543101022,Samenwerking,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Scientist
-0.4548096841632725,Samenwerking,Zelfstandigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.8843286962314928,Sensitiviteit,Sociabiliteit,Relationeel vermogen,Relationeel vermogen,Scientist
0.5568841558962515,Sensitiviteit,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.6769623233118371,Sensitiviteit,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Scientist
-0.03431365345085862,Sensitiviteit,Zelfstandigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.44652504452115044,Sociabiliteit,Stressbestendigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.8971074154738539,Sociabiliteit,Voortgangscontrole,Relationeel vermogen,Organisatie vermogen,Scientist
-0.48198308300986287,Sociabiliteit,Zelfstandigheid,Relationeel vermogen,Persoonlijke gerichtheid,Scientist
0.6149268641322407,Stressbestendigheid,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Scientist
0.2830767569602383,Stressbestendigheid,Zelfstandigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Scientist
-0.5500960900449662,Voortgangscontrole,Zelfstandigheid,Organisatie vermogen,Persoonlijke gerichtheid,Scientist
0.719657261836405,Aansturen van groepen,Aansturen van individuen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.721595709223176,Aansturen van groepen,Ambitie,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.5353675462337627,Aansturen van groepen,Assertiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.3241374638217315,Aansturen van groepen,Besluitvaardigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.5067351388557386,Aansturen van groepen,Coachen van medewerkers,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.4850748252068867,Aansturen van groepen,Delegeren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.8354910767044001,Aansturen van groepen,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.4539048180927177,Aansturen van groepen,Flexibiliteit,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6908869852978853,Aansturen van groepen,Initiatief,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7934992399812835,Aansturen van groepen,Inzet,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6659755687107334,Aansturen van groepen,Klantoriëntatie,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.5374264549895659,Aansturen van groepen,Kwaliteitsgerichtheid,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.4294918810209214,Aansturen van groepen,Leerbereidheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.5460871240487727,Aansturen van groepen,Nauwkeurigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8122229254370014,Aansturen van groepen,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.8449443993577278,Aansturen van groepen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.7561228404267764,Aansturen van groepen,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.3530928341356567,Aansturen van groepen,Organisatiesensitiviteit,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.6734077575073497,Aansturen van groepen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.7451466165166022,Aansturen van groepen,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.730502235967101,Aansturen van groepen,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7856956789357473,Aansturen van groepen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.4955917466877617,Aansturen van groepen,Samenwerking,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.43664665783867773,Aansturen van groepen,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.6538688421893399,Aansturen van groepen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7096532496194475,Aansturen van groepen,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8155302077905034,Aansturen van groepen,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.26239748260556184,Aansturen van groepen,Zelfstandigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.4517566124411713,Aansturen van individuen,Ambitie,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.5318353062974497,Aansturen van individuen,Assertiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.43292110609433204,Aansturen van individuen,Besluitvaardigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8166560859136704,Aansturen van individuen,Coachen van medewerkers,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.5569841951432647,Aansturen van individuen,Delegeren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.7177846994435515,Aansturen van individuen,Doorzettingsvermogen,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6510655049897621,Aansturen van individuen,Flexibiliteit,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8846950128604268,Aansturen van individuen,Initiatief,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.7576593541986956,Aansturen van individuen,Inzet,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8130002888953773,Aansturen van individuen,Klantoriëntatie,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.28575358130998396,Aansturen van individuen,Kwaliteitsgerichtheid,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.27136713707700477,Aansturen van individuen,Leerbereidheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.26537213824738326,Aansturen van individuen,Nauwkeurigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.8254974771361401,Aansturen van individuen,Onderhandelen,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.8637088653795536,Aansturen van individuen,Ondernemerschap,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.9027179399145048,Aansturen van individuen,Optreden,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.5136498624589912,Aansturen van individuen,Organisatiesensitiviteit,Beïnvloedend vermogen,Organisatiegerichtheid,Analist
0.8600070562846714,Aansturen van individuen,Overtuigingskracht,Beïnvloedend vermogen,Beïnvloedend vermogen,Analist
0.6317421385025455,Aansturen van individuen,Plannen en organiseren,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.8528507441296042,Aansturen van individuen,Relatiebeheer,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.5791845789641757,Aansturen van individuen,Resultaatgerichtheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.5364916650077038,Aansturen van individuen,Samenwerking,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.658017125816754,Aansturen van individuen,Sensitiviteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.806934257028809,Aansturen van individuen,Sociabiliteit,Beïnvloedend vermogen,Relationeel vermogen,Analist
0.7145640289705343,Aansturen van individuen,Stressbestendigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.6856456058795735,Aansturen van individuen,Voortgangscontrole,Beïnvloedend vermogen,Organisatie vermogen,Analist
0.25951602587156325,Aansturen van individuen,Zelfstandigheid,Beïnvloedend vermogen,Persoonlijke gerichtheid,Analist
0.18741046608759254,Ambitie,Assertiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
-0.08085413696146321,Ambitie,Besluitvaardigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.4076505791795006,Ambitie,Coachen van medewerkers,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.32813549690968946,Ambitie,Delegeren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.7381390075310288,Ambitie,Doorzettingsvermogen,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.5467410757916156,Ambitie,Flexibiliteit,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.4077659393845937,Ambitie,Initiatief,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6767667909506402,Ambitie,Inzet,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.5773926814302562,Ambitie,Klantoriëntatie,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.463314832016211,Ambitie,Kwaliteitsgerichtheid,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.7847646853686893,Ambitie,Leerbereidheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.43736568982672064,Ambitie,Nauwkeurigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.6600682020141884,Ambitie,Onderhandelen,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.722522068823588,Ambitie,Ondernemerschap,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.5120738463099356,Ambitie,Optreden,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.3933708513185123,Ambitie,Organisatiesensitiviteit,Persoonlijke gerichtheid,Organisatiegerichtheid,Analist
0.39732121179482754,Ambitie,Overtuigingskracht,Persoonlijke gerichtheid,Beïnvloedend vermogen,Analist
0.6039856112750633,Ambitie,Plannen en organiseren,Persoonlijke gerichtheid,Organisatie vermogen,Analist
0.5923190537933435,Ambitie,Relatiebeheer,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.9103220886248538,Ambitie,Resultaatgerichtheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.39091898022578997,Ambitie,Samenwerking,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.4453146299205661,Ambitie,Sensitiviteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.5065612817581194,Ambitie,Sociabiliteit,Persoonlijke gerichtheid,Relationeel vermogen,Analist
0.5595947936803801,Ambitie,Stressbestendigheid,Persoonlijke gerichtheid,Persoonlijke gerichtheid,Analist
0.58956958501588,Ambitie,Voortgangscontrole,Persoonlijke gerichtheid,Organisatie vermogen,Analist
