,Group 1,Group 2,Correlation
504,Zelfonthulling,Ordelijkheid,-0.3435260011508941
505,Zelfontwikkeling,Ordelijkheid,0.054370135152465214
506,Zelfvertoon,Ordelijkheid,-0.06096891883336954
507,Zelfvertrouwen,Ordelijkheid,0.2648116757501371
508,Zorgzaamheid,Ordelijkheid,0.32022510770934426
509,Positivisme,Originaliteit,0.2722490057372197
510,Regelmaat,Originaliteit,-0.1788614505015472
511,Sociaal Ontspannen,Originaliteit,0.44614326269529225
512,Status,Originaliteit,0.14501823028449193
513,Variatiebehoefte,Originaliteit,0.580153929024879
514,Vertrouwen,Originaliteit,0.0258166887571028
515,Volharding,Originaliteit,0.06348119555628247
516,Weloverwogen,Originaliteit,0.5025098035423654
517,Zelfonthulling,Originaliteit,-0.34770281550970644
518,Zelfontwikkeling,Originaliteit,0.04714371473281363
519,Zelfvertoon,Originaliteit,0.09699285971614992
520,Zelfvertrouwen,Originaliteit,0.4001575930845262
521,Zorgzaamheid,Originaliteit,0.15106961358394885
522,Regelmaat,Positivisme,-0.2648277528202765
523,Sociaal Ontspannen,Positivisme,0.6021540628989451
524,Status,Positivisme,0.2349468024894146
525,Variatiebehoefte,Positivisme,0.6900779785229353
526,Vertrouwen,Positivisme,0.6494872896528837
527,Volharding,Positivisme,0.7104123111947079
528,Weloverwogen,Positivisme,0.42014414608667494
529,Zelfonthulling,Positivisme,0.13070127474990836
530,Zelfontwikkeling,Positivisme,0.74003559352524
531,Zelfvertoon,Positivisme,0.35409029810166565
532,Zelfvertrouwen,Positivisme,0.6397430328157188
533,Zorgzaamheid,Positivisme,0.4187578992049615
534,Sociaal Ontspannen,Regelmaat,-0.4497256747893424
535,Status,Regelmaat,-0.4377274187165135
536,Variatiebehoefte,Regelmaat,-0.577439018910452
537,Vertrouwen,Regelmaat,-0.20929398272391772
538,Volharding,Regelmaat,-0.3447932668178472
539,Weloverwogen,Regelmaat,-0.24661583787673566
540,Zelfonthulling,Regelmaat,-0.27972488120841493
541,Zelfontwikkeling,Regelmaat,-0.3520096235741086
542,Zelfvertoon,Regelmaat,0.15282235522099566
543,Zelfvertrouwen,Regelmaat,-0.382477188394993
544,Zorgzaamheid,Regelmaat,-0.12076506642378977
545,Status,Sociaal Ontspannen,0.3035963449872078
546,Variatiebehoefte,Sociaal Ontspannen,0.5998232904570849
547,Vertrouwen,Sociaal Ontspannen,0.33087938018892443
548,Volharding,Sociaal Ontspannen,0.49551274525286954
549,Weloverwogen,Sociaal Ontspannen,0.402181778406511
550,Zelfonthulling,Sociaal Ontspannen,0.31685724377329755
551,Zelfontwikkeling,Sociaal Ontspannen,0.3512391215709682
552,Zelfvertoon,Sociaal Ontspannen,0.6446002910028089
553,Zelfvertrouwen,Sociaal Ontspannen,0.5493588706505148
554,Zorgzaamheid,Sociaal Ontspannen,0.3615540360352085
555,Variatiebehoefte,Status,0.49843252849714687
556,Vertrouwen,Status,0.19712844128230453
557,Volharding,Status,0.4104852841432547
558,Weloverwogen,Status,0.40860525981600343
559,Zelfonthulling,Status,0.044008143629195744
560,Zelfontwikkeling,Status,0.38647594230794674
561,Zelfvertoon,Status,0.1043127092874091
562,Zelfvertrouwen,Status,0.03894360031291989
563,Zorgzaamheid,Status,-0.1849133882796174
564,Vertrouwen,Variatiebehoefte,0.5107045532188916
565,Volharding,Variatiebehoefte,0.707647084146709
566,Weloverwogen,Variatiebehoefte,0.19608994966038013
567,Zelfonthulling,Variatiebehoefte,0.04119122618388907
568,Zelfontwikkeling,Variatiebehoefte,0.6212292329679685
569,Zelfvertoon,Variatiebehoefte,0.1403916471762415
570,Zelfvertrouwen,Variatiebehoefte,0.5809394613021711
571,Zorgzaamheid,Variatiebehoefte,0.46140537528884296
572,Volharding,Vertrouwen,0.41731458159234075
573,Weloverwogen,Vertrouwen,-0.41556937748381517
574,Zelfonthulling,Vertrouwen,0.48258408408324127
575,Zelfontwikkeling,Vertrouwen,0.5261074309405623
576,Zelfvertoon,Vertrouwen,-0.019031227316797766
577,Zelfvertrouwen,Vertrouwen,-0.021053629994540732
578,Zorgzaamheid,Vertrouwen,-0.048389194859691544
579,Weloverwogen,Volharding,0.37533477120590697
580,Zelfonthulling,Volharding,-0.1682479039105182
581,Zelfontwikkeling,Volharding,0.5953101381498065
582,Zelfvertoon,Volharding,0.37927781720111836
583,Zelfvertrouwen,Volharding,0.6789128525363995
584,Zorgzaamheid,Volharding,0.5187351580427795
585,Zelfonthulling,Weloverwogen,-0.13818689588256836
586,Zelfontwikkeling,Weloverwogen,0.3111225788167829
587,Zelfvertoon,Weloverwogen,-0.06379431798534262
588,Zelfvertrouwen,Weloverwogen,0.4849715794965527
589,Zorgzaamheid,Weloverwogen,0.1532385140779272
590,Zelfontwikkeling,Zelfonthulling,0.07137670188687999
591,Zelfvertoon,Zelfonthulling,0.1200716134428486
592,Zelfvertrouwen,Zelfonthulling,0.24340308848999012
593,Zorgzaamheid,Zelfonthulling,0.03672105410326928
594,Zelfvertoon,Zelfontwikkeling,0.32204340739490145
595,Zelfvertrouwen,Zelfontwikkeling,0.40932438566826523
596,Zorgzaamheid,Zelfontwikkeling,0.47993420693713884
597,Zelfvertrouwen,Zelfvertoon,0.5043049733171535
598,Zorgzaamheid,Zelfvertoon,0.3947809423083479
599,Zorgzaamheid,Zelfvertrouwen,0.6911877557414385
