,Group 1,Group 2,Analist,Engineer,diff_cor,P_val
247,Inzet,Samenwerking,0.7491624853021852,0.5763452967697045,0.17281718853248074,0.6452984456649795
248,Inzet,Sensitiviteit,0.7507736260689896,0.5835495202773165,0.16722410579167302,0.6559940535525586
249,Inzet,Sociabiliteit,0.918978383996623,0.7649995598225301,0.15397882417409292,0.6816151946378897
250,Inzet,Stressbestendigheid,0.8911479232913109,0.5863488387938292,0.3047990844974817,0.418421116799232
251,Inzet,Voortgangscontrole,0.8921343042663198,0.8121013070990827,0.08003299716723711,0.8309881777534525
252,Inzet,Zelfstandigheid,0.18201452348817607,0.6927131250152291,-0.510698601527053,0.178906592164225
253,Klantoriëntatie,Kwaliteitsgerichtheid,0.6181648646058131,0.3654292267011142,0.2527356379046989,0.5016048790504701
254,Klantoriëntatie,Leerbereidheid,0.5845359831238245,0.8033939264130371,-0.2188579432892126,0.5603097569782101
255,Klantoriëntatie,Nauwkeurigheid,0.466539154059632,0.3062816551749984,0.1602574988846336,0.6694197706999221
256,Klantoriëntatie,Onderhandelen,0.7985111969770221,0.5517076657790161,0.24680353119800602,0.5116333750716597
257,Klantoriëntatie,Ondernemerschap,0.8558205740941874,0.16562352602053812,0.6901970480736493,0.07230676041211992
258,Klantoriëntatie,Optreden,0.8872145390253818,0.2943704623150396,0.5928440767103422,0.1203662527033158
259,Klantoriëntatie,Organisatiesensitiviteit,0.8046611880176622,0.8475818285385204,-0.0429206405208582,0.9088496223889582
260,Klantoriëntatie,Overtuigingskracht,0.6769203493251179,-0.007384803721360347,0.6843051530464782,0.07466023081033124
261,Klantoriëntatie,Plannen en organiseren,0.7886402032964622,0.55586003672331,0.23278016657315226,0.5357687369231252
262,Klantoriëntatie,Relatiebeheer,0.8977804857903053,0.7314174160825543,0.16636306970775105,0.6576472443090449
263,Klantoriëntatie,Resultaatgerichtheid,0.8155028206477566,0.05931093214855149,0.7561918884992052,0.05000424755176791
264,Klantoriëntatie,Samenwerking,0.8439395360696614,0.9140934462787595,-0.07015391020909811,0.8515797076666707
265,Klantoriëntatie,Sensitiviteit,0.9124420508202136,0.9770972923623686,-0.06465524154215507,0.8630878411904384
266,Klantoriëntatie,Sociabiliteit,0.9810469699062467,0.9872535033730577,-0.006206533466810993,0.986789751855164
267,Klantoriëntatie,Stressbestendigheid,0.8826295512041151,0.8569575565023595,0.02567199470175563,0.9454006228626095
268,Klantoriëntatie,Voortgangscontrole,0.8466951431584316,0.5512133687525935,0.2954817744058381,0.43265457780844363
269,Klantoriëntatie,Zelfstandigheid,0.07172610747236542,-0.017779687436046642,0.08950579490841207,0.8113564999553797
270,Kwaliteitsgerichtheid,Leerbereidheid,0.302401167424113,-0.16361793621614762,0.4660191036402606,0.21897466512918062
271,Kwaliteitsgerichtheid,Nauwkeurigheid,0.9849206507095576,0.9802044690011353,0.004716181708422251,0.9899616770518114
272,Kwaliteitsgerichtheid,Onderhandelen,0.7650269593928473,-0.12631101644863027,0.8913379758414776,0.0222545007449082
273,Kwaliteitsgerichtheid,Ondernemerschap,0.642142515759515,-0.02980220567239883,0.6719447214319139,0.07981043709674007
274,Kwaliteitsgerichtheid,Optreden,0.5674601134901017,0.3117939728885749,0.2556661406015268,0.4966911248775552
275,Kwaliteitsgerichtheid,Organisatiesensitiviteit,0.03317975067876529,0.356870900641013,-0.32369114996224774,0.3904585744395632
276,Kwaliteitsgerichtheid,Overtuigingskracht,0.30529321574069807,-0.5548402147286263,0.8601334304693244,0.02699406475011723
277,Kwaliteitsgerichtheid,Plannen en organiseren,0.8935558756881525,0.8930832623671157,0.00047261332103687437,0.9989940220964431
278,Kwaliteitsgerichtheid,Relatiebeheer,0.40524235335063846,0.6885374013659296,-0.2832950480152911,0.4517070456845196
279,Kwaliteitsgerichtheid,Resultaatgerichtheid,0.6175115183147244,0.023686320420056677,0.5938251978946677,0.11977509179259949
280,Kwaliteitsgerichtheid,Samenwerking,-0.06169888518967047,0.6160588279485898,-0.6777577131382603,0.0773519141182184
281,Kwaliteitsgerichtheid,Sensitiviteit,0.24467056425116623,0.35246452022946007,-0.10779395597829383,0.7738145993196739
282,Kwaliteitsgerichtheid,Sociabiliteit,0.4962135465676565,0.6590452746754405,-0.162831728107784,0.6644456685276325
283,Kwaliteitsgerichtheid,Stressbestendigheid,0.5646073045924896,-0.35441190541131334,0.919019210003803,0.01869670121650513
284,Kwaliteitsgerichtheid,Voortgangscontrole,0.8874223042113611,0.7549578023691325,0.1324645018422287,0.7240492593602528
285,Kwaliteitsgerichtheid,Zelfstandigheid,0.2772811700820216,-0.5078968722032711,0.7851780422852926,0.042285622593650984
286,Leerbereidheid,Nauwkeurigheid,0.24963290519888687,-0.20284174438744812,0.452474649586335,0.232364426459994
287,Leerbereidheid,Onderhandelen,0.4007856383612886,0.9016398971588782,-0.5008542587975895,0.18720754760828018
288,Leerbereidheid,Ondernemerschap,0.5948778421357855,0.5051980650803941,0.08967977705539143,0.8109970489919114
289,Leerbereidheid,Optreden,0.4129529724617954,0.4643822960204252,-0.05142932355862978,0.8908880896706213
290,Leerbereidheid,Organisatiesensitiviteit,0.6090381511675819,0.5401046306928277,0.0689335204747542,0.8541310993723956
291,Leerbereidheid,Overtuigingskracht,0.26498018619948355,0.8842593574560602,-0.6192791712565766,0.10525099128939241
292,Leerbereidheid,Plannen en organiseren,0.49456062540699514,0.5978142800376686,-0.10325365463067343,0.7830873603661648
293,Leerbereidheid,Relatiebeheer,0.35723758701465597,0.28504219280388826,0.0721953942107677,0.8473153452561322
294,Leerbereidheid,Resultaatgerichtheid,0.7309284435879756,0.39480743348488034,0.33612101010309525,0.37272335778712007
295,Leerbereidheid,Samenwerking,0.6059823257398455,0.4113291936401363,0.19465313209970914,0.6042873054967481
296,Leerbereidheid,Sensitiviteit,0.58842310744999,0.7301341499002592,-0.1417110424502691,0.7056934820820171
297,Leerbereidheid,Sociabiliteit,0.5471546575450517,0.508443945688322,0.038710711856729696,0.9177552797874218
298,Leerbereidheid,Stressbestendigheid,0.7755218996972439,0.30522574971331967,0.47029614998392427,0.21486899125403136
299,Leerbereidheid,Voortgangscontrole,0.33349691901267564,0.3642881902034433,-0.030791271190767633,0.934536339893689
300,Leerbereidheid,Zelfstandigheid,-0.1934973991538804,0.27030662734491434,-0.4638040264987947,0.22112398904413433
301,Nauwkeurigheid,Onderhandelen,0.6640832706912221,-0.15052723477687224,0.8146105054680943,0.03554453309490446
302,Nauwkeurigheid,Ondernemerschap,0.43525562372942567,-0.03286910452590798,0.46812472825533363,0.21694611015345067
303,Nauwkeurigheid,Optreden,0.5517189977556212,0.05530120712293594,0.4964177906326852,0.19104426045221867
304,Nauwkeurigheid,Organisatiesensitiviteit,-0.0213334171438935,0.30852175956357103,-0.32985517670746456,0.3815975443834432
305,Nauwkeurigheid,Overtuigingskracht,0.13674749691279006,-0.5682283864360737,0.7049758833488637,0.06668103370863632
306,Nauwkeurigheid,Plannen en organiseren,0.8555374971196067,0.6680526121086205,0.18748488501098615,0.6176157693298716
307,Nauwkeurigheid,Relatiebeheer,0.4061686482787034,0.6415567977060553,-0.23538814942735192,0.5312352187240581
308,Nauwkeurigheid,Resultaatgerichtheid,0.4480363475334726,0.0019414133442242525,0.44609493418924834,0.23887770547109888
309,Nauwkeurigheid,Samenwerking,-0.09560836364863358,0.5769224199725095,-0.672530783621143,0.07955959925202771
310,Nauwkeurigheid,Sensitiviteit,0.17918546721936832,0.2798412393790064,-0.10065577215963808,0.7884076875728852
311,Nauwkeurigheid,Sociabiliteit,0.3585765989315688,0.6139925679967498,-0.25541596906518105,0.49710955400088963
312,Nauwkeurigheid,Stressbestendigheid,0.5077269012497687,-0.3261367486279839,0.8338636498777526,0.031669906749638876
313,Nauwkeurigheid,Voortgangscontrole,0.8620774010689612,0.6507722809448268,0.2113051201241345,0.5738575581770053
314,Nauwkeurigheid,Zelfstandigheid,0.43364715164796797,-0.41378161183105255,0.8474287634790205,0.02917169546894205
315,Onderhandelen,Ondernemerschap,0.9380254345960263,0.8618051826107841,0.07622025198524218,0.8389217889010803
316,Onderhandelen,Optreden,0.8716486830145393,0.8151434321657371,0.0565052508488022,0.880200146346843
317,Onderhandelen,Organisatiesensitiviteit,0.2906762363794527,0.4821972934975278,-0.1915210571180751,0.6100944335516805
318,Onderhandelen,Overtuigingskracht,0.8272895296774756,0.8099288478381284,0.017360681839347247,0.9630608227873649
319,Onderhandelen,Plannen en organiseren,0.8740770988125376,0.43016105762996576,0.44391604118257183,0.24113276699650155
320,Onderhandelen,Relatiebeheer,0.7893258858428527,0.5199639960691874,0.26936188977366526,0.47408592710085085
321,Onderhandelen,Resultaatgerichtheid,0.7861477153869201,0.758379064173222,0.027768651213698092,0.9409496316251218
322,Onderhandelen,Samenwerking,0.35942567309358253,0.2751430666069378,0.0842826064866447,0.822166727453606
323,Onderhandelen,Sensitiviteit,0.45174077019705056,0.39997340784783786,0.0517673623492127,0.8901756433457995
324,Onderhandelen,Sociabiliteit,0.719081113152596,0.42157457048950703,0.297506542663089,0.42953679692533564
325,Onderhandelen,Stressbestendigheid,0.8733213420869121,0.3275020897132875,0.5458192523736247,0.15160761805387213
326,Onderhandelen,Voortgangscontrole,0.8585069549620202,0.41446979490166574,0.4440371600603545,0.24100700448762735
327,Onderhandelen,Zelfstandigheid,0.5176723532619801,0.8222857766422145,-0.30461342338023434,0.41870189991962237
328,Ondernemerschap,Optreden,0.8950020859958194,0.9202401915080595,-0.02523810551224004,0.946321953273046
329,Ondernemerschap,Organisatiesensitiviteit,0.4425801807605745,0.07968894539121715,0.3628912353693573,0.3363288352531275
330,Ondernemerschap,Overtuigingskracht,0.8939968679714624,0.8644548418575985,0.029542026113863917,0.9371864323491435
331,Ondernemerschap,Plannen en organiseren,0.8250483397777387,0.5271809469944551,0.29786739278328367,0.4289825872019337
332,Ondernemerschap,Relatiebeheer,0.8907882915847611,0.6340967844121692,0.2566915071725919,0.49497817976516023
333,Ondernemerschap,Resultaatgerichtheid,0.8555907816202906,0.9370947287538377,-0.08150394713354714,0.827932160306321
334,Ondernemerschap,Samenwerking,0.45691796696804,0.3857629894090263,0.07115497755901368,0.8494880489908936
335,Ondernemerschap,Sensitiviteit,0.5696107351408529,0.259357872407553,0.31025286273329994,0.41022489230337356
336,Ondernemerschap,Sociabiliteit,0.8000769955543054,0.2571282305177029,0.5429487650366025,0.15370683672384722
337,Ondernemerschap,Stressbestendigheid,0.8752343202455733,0.08313130122840219,0.7921030190171712,0.04060511914476672
338,Ondernemerschap,Voortgangscontrole,0.8200573058439763,0.6728567526290169,0.1472005532149594,0.6948791771159248
339,Ondernemerschap,Zelfstandigheid,0.18567060578642788,0.47432753160796476,-0.2886569258215369,0.44326395256745754
340,Optreden,Organisatiesensitiviteit,0.4932022278636623,0.11273760937228046,0.38046461849138186,0.31377981307776626
341,Optreden,Overtuigingskracht,0.8940842596091113,0.8642448233237944,0.029839436285316934,0.936555452667974
342,Optreden,Plannen en organiseren,0.7629779803197831,0.8253250219955633,-0.0623470416757802,0.8679278724016029
343,Optreden,Relatiebeheer,0.8852825528820022,0.7497979971588027,0.1354845557231995,0.7180351130579168
344,Optreden,Resultaatgerichtheid,0.7066434158108951,0.9285095636120125,-0.22186614780111746,0.5549592386212776
345,Optreden,Samenwerking,0.6772835688730993,0.15967073506383256,0.5176128338092667,0.17324934591571162
346,Optreden,Sensitiviteit,0.7063846221052492,0.16317056175429406,0.5432140603509552,0.15351186029019415
347,Optreden,Sociabiliteit,0.9248560589286849,0.43786452442704,0.48699153450164495,0.19939647290505036
348,Optreden,Stressbestendigheid,0.8520274426462734,0.10144763710017067,0.7505798055461027,0.05163376489574589
349,Optreden,Voortgangscontrole,0.7484917579623167,0.6814937870272654,0.06699797093505133,0.858180889759415
350,Optreden,Zelfstandigheid,0.20403199361948457,0.2585251899034417,-0.05449319628395713,0.8844341458224483
351,Organisatiesensitiviteit,Overtuigingskracht,0.1239308419932891,-0.17341225124910958,0.2973430932423987,0.42978797278025027
352,Organisatiesensitiviteit,Plannen en organiseren,0.2917082268573326,0.5312731084873004,-0.23956488162996775,0.5240172658375901
353,Organisatiesensitiviteit,Relatiebeheer,0.5822960172261036,0.42719178341892977,0.1551042338071738,0.6794227257554684
354,Organisatiesensitiviteit,Resultaatgerichtheid,0.4459650015974921,0.19249977728283038,0.2534652243146617,0.5003790280507538
355,Organisatiesensitiviteit,Samenwerking,0.9120683610730032,0.929735444802325,-0.017667083729321797,0.9624093761476342
356,Organisatiesensitiviteit,Sensitiviteit,0.9027845471616647,0.9412432807203132,-0.038458733558648484,0.9182886670100563
357,Organisatiesensitiviteit,Sociabiliteit,0.7609522391024841,0.8076557057008296,-0.046703466598345456,0.9008576156366657
358,Organisatiesensitiviteit,Stressbestendigheid,0.7022210354290583,-0.04278776963389803,0.7450088050629564,0.05329706488189445
359,Organisatiesensitiviteit,Voortgangscontrole,0.21026535100456042,0.4630148358713494,-0.25274948486678894,0.5015815979330669
360,Organisatiesensitiviteit,Zelfstandigheid,-0.42511110779747513,0.02117791551031049,-0.44628902330778564,0.2386775878236349
361,Overtuigingskracht,Plannen en organiseren,0.40160377188579544,0.22907470149958464,0.1725290703862108,0.6458475687270762
362,Overtuigingskracht,Relatiebeheer,0.62097067751617,0.3058769815467659,0.31509369596940406,0.40303394359539757
363,Overtuigingskracht,Resultaatgerichtheid,0.48752850559533695,0.9028064259329993,-0.41527792033766237,0.2722367144807514
364,Overtuigingskracht,Samenwerking,0.19114699396646043,-0.05144196634718597,0.2425889603136464,0.5188242104987486
365,Overtuigingskracht,Sensitiviteit,0.2910692715319783,0.13711531066752364,0.15395396086445468,0.681663663954617
366,Overtuigingskracht,Sociabiliteit,0.7017562791024688,0.06378349067348212,0.6379727884289867,0.09554019687398974
367,Overtuigingskracht,Stressbestendigheid,0.7876084548863329,-0.021786217933791763,0.8093946728201247,0.03666448292812663
368,Overtuigingskracht,Voortgangscontrole,0.5453470657600232,0.12403042569178249,0.42131664006824077,0.26544977282656035
369,Overtuigingskracht,Zelfstandigheid,0.49433189301719144,0.48746408237733996,0.006867810639851479,0.9853824181635944
370,Plannen en organiseren,Relatiebeheer,0.7314810170190424,0.7482211830146211,-0.016740165995578704,0.9643801912662426
371,Plannen en organiseren,Resultaatgerichtheid,0.8337974409349942,0.7781604987127809,0.05563694222221327,0.882026911235958
372,Plannen en organiseren,Samenwerking,0.24061389227984065,0.6109524120785729,-0.3703385197987322,0.3266430868752199
373,Plannen en organiseren,Sensitiviteit,0.349169574081534,0.49398089975689297,-0.14481132567535898,0.6995781351482566
374,Plannen en organiseren,Sociabiliteit,0.6954579216294948,0.63488462484872,0.06057329678077483,0.8716507400318494
375,Plannen en organiseren,Stressbestendigheid,0.6380547141702894,0.04174540203414559,0.5963093121361438,0.11828893912273597
376,Plannen en organiseren,Voortgangscontrole,0.9520422250759323,0.9680141123820525,-0.015971887306120203,0.9660138804600202
377,Plannen en organiseren,Zelfstandigheid,0.2817073463020932,-0.19124643306025807,0.4729537793623513,0.212347200505695
378,Relatiebeheer,Resultaatgerichtheid,0.6884562315968319,0.5573208836953932,0.13113534790143866,0.7267018180116562
379,Relatiebeheer,Samenwerking,0.6660970155458661,0.7267620649036115,-0.060665049357745415,0.8714580892685735
380,Relatiebeheer,Sensitiviteit,0.7178987552131477,0.837242450404534,-0.11934369519138632,0.7503806934709296
381,Relatiebeheer,Sociabiliteit,0.9287152615739344,0.8486741146683807,0.08004114690555364,0.8309712386085066
382,Relatiebeheer,Stressbestendigheid,0.7373339049245832,0.5306785651549427,0.20665533976964046,0.5822779517743495
383,Relatiebeheer,Voortgangscontrole,0.8001430653223474,0.781355918020101,0.0187871473022464,0.9600282150716193
384,Relatiebeheer,Zelfstandigheid,-0.04277666246803606,0.2902907655257349,-0.333067427993771,0.37703129063289076
385,Resultaatgerichtheid,Samenwerking,0.47478911840375065,0.1186917142626344,0.35609740414111624,0.34533146455986663
386,Resultaatgerichtheid,Sensitiviteit,0.4834604972005903,0.24734735668631083,0.23611314051427948,0.5299785685859
387,Resultaatgerichtheid,Sociabiliteit,0.6918480864459119,0.1776185156928113,0.5142295707531006,0.17599985501270643
388,Resultaatgerichtheid,Stressbestendigheid,0.7400827427518388,-0.19818891976072933,0.9382716625125682,0.01653726016267676
389,Resultaatgerichtheid,Voortgangscontrole,0.8185055685263161,0.657141976198981,0.1613635923273351,0.6672806277821755
390,Resultaatgerichtheid,Zelfstandigheid,0.05988843969147129,0.31327831584838844,-0.25338987615691716,0.5005055511201246
391,Samenwerking,Sensitiviteit,0.9137097690923947,0.9462045251329066,-0.032494756040511996,0.9309238704299279
392,Samenwerking,Sociabiliteit,0.8816150382743949,0.9240844162492934,-0.04246937797489847,0.9098036689765678
393,Samenwerking,Stressbestendigheid,0.7616867835563804,0.683095982415364,0.07859080114101646,0.8339870512924985
394,Samenwerking,Voortgangscontrole,0.22922743978746762,0.7774640695557259,-0.5482366297682583,0.14985751051970775
395,Samenwerking,Zelfstandigheid,-0.4313935064811332,-0.24719329751681587,-0.18420020896431735,0.6237678208361723
396,Sensitiviteit,Sociabiliteit,0.9122330443108773,0.9533256574366856,-0.041092613125808364,0.9127152202537148
397,Sensitiviteit,Stressbestendigheid,0.7265291389998065,0.15961280894386537,0.5669163300559412,0.13687137592535792
398,Sensitiviteit,Voortgangscontrole,0.4160995700109225,0.42898158138808207,-0.012882011377159552,0.9725857109184239
399,Sensitiviteit,Zelfstandigheid,-0.2035541633525247,0.05784548521525819,-0.26139964856778286,0.48715540053120865
400,Sociabiliteit,Stressbestendigheid,0.8171823846759819,0.79859385445932,0.018588530216661958,0.9604504317786347
401,Sociabiliteit,Voortgangscontrole,0.7808200800908648,0.6441614996231428,0.13665858046772195,0.7157020486374632
402,Sociabiliteit,Zelfstandigheid,0.08979806973788147,0.24047538799903675,-0.15067731826115527,0.6880631935234012
403,Stressbestendigheid,Voortgangscontrole,0.6235604012074666,0.21670533128803104,0.40685506991943554,0.28190901383778755
404,Stressbestendigheid,Zelfstandigheid,0.18443293005543712,0.7744787169184506,-0.5900457868630135,0.12206543834622341
405,Voortgangscontrole,Zelfstandigheid,0.37421834813885624,0.43636935180608505,-0.06215100366722881,0.8683391828138838
406,Aansturen van individuen,Aansturen van groepen,0.7180634346193914,0.07285057743780396,0.6452128571815874,0.09198597780205287
407,Ambitie,Aansturen van groepen,0.7657183345580746,0.4955639512416117,0.2701543833164629,0.47279620194033
408,Assertiviteit,Aansturen van groepen,0.6263185368382165,0.5422131592849857,0.08410537755323078,0.8225341635902199
409,Besluitvaardigheid,Aansturen van groepen,0.464991067590179,0.5371776590615164,-0.07218659147133738,0.8473337229720181
410,Coachen van medewerkers,Aansturen van groepen,0.5311635036704933,-0.26028588725719076,0.7914493909276841,0.040761171196387114
411,Delegeren,Aansturen van groepen,0.5495319538396404,0.3666425493393294,0.182889404500311,0.6262306063977534
412,Doorzettingsvermogen,Aansturen van groepen,0.8750911186009143,0.4241995952730561,0.45089152332785815,0.23396828894716637
413,Flexibiliteit,Aansturen van groepen,0.580604615203912,0.17604477960137124,0.40455983560254083,0.2845864550081241
414,Initiatief,Aansturen van groepen,0.7092583143093286,0.17397524912036144,0.5352830651889672,0.1594260385452213
415,Inzet,Aansturen van groepen,0.8390350103142292,0.3337144044246022,0.505320605889627,0.18340530415407108
416,Klantoriëntatie,Aansturen van groepen,0.7534318688937623,-0.37638361737671255,1.1298154862704748,0.004573952819710403
417,Kwaliteitsgerichtheid,Aansturen van groepen,0.6386382184826843,0.37458226698811703,0.2640559514945673,0.4827727926544574
418,Leerbereidheid,Aansturen van groepen,0.5967571948143524,-0.2786563847874606,0.875413579601813,0.02456977407323513
419,Nauwkeurigheid,Aansturen van groepen,0.6381182508436765,0.3866779811115839,0.25144026973209255,0.5037854429150439
420,Onderhandelen,Aansturen van groepen,0.8089464363773622,0.40463762309818707,0.4043088132791751,0.28488036485048185
421,Ondernemerschap,Aansturen van groepen,0.8784910242264842,0.39641983728557745,0.4820711869409067,0.20386549054446368
422,Optreden,Aansturen van groepen,0.7243862594690028,0.35810500415882324,0.3662812553101796,0.33189615989707755
423,Organisatiesensitiviteit,Aansturen van groepen,0.35722585010423,0.14256000470214214,0.21466584540208788,0.5678092909514318
424,Overtuigingskracht,Aansturen van groepen,0.6693483816666798,0.289339374142565,0.38000900752411476,0.3143509990743214
425,Plannen en organiseren,Aansturen van groepen,0.7724401070655408,0.7263028988191038,0.04613720824643697,0.9020533072031027
426,Relatiebeheer,Aansturen van groepen,0.7991049078337008,-0.03708380483887973,0.8361887126725805,0.031228548775107612
427,Resultaatgerichtheid,Aansturen van groepen,0.8106078775113219,0.40672068194008076,0.40388719557124114,0.28537449903807866
428,Samenwerking,Aansturen van groepen,0.5040707045144032,0.15945200968195397,0.3446186948324492,0.3609034471358119
429,Sensitiviteit,Aansturen van groepen,0.4803265044646183,-0.38977036699748013,0.8700968714620985,0.025390019992370227
430,Sociabiliteit,Aansturen van groepen,0.738229534650157,-0.3401499245193702,1.0783794591695273,0.006528745543694203
431,Stressbestendigheid,Aansturen van groepen,0.7622604158119106,0.09427051800243001,0.6679898978094806,0.08152073134582483
432,Voortgangscontrole,Aansturen van groepen,0.7836398356237725,0.7339367298143139,0.04970310580945858,0.8945276670057329
433,Zelfstandigheid,Aansturen van groepen,0.26143129640577434,0.6241331874711316,-0.3627018910653572,0.3365775835255107
434,Ambitie,Aansturen van individuen,0.2983435661128527,0.5964372485900193,-0.29809368247716667,0.42863526305808786
435,Assertiviteit,Aansturen van individuen,0.5055934031553448,0.43198205356373703,0.07361134959160781,0.8443603532256687
436,Besluitvaardigheid,Aansturen van individuen,0.34257089875496555,0.5816241356162168,-0.2390532368612513,0.5248986261679298
437,Coachen van medewerkers,Aansturen van individuen,0.8153708242485008,0.7343506691774404,0.08102015507106042,0.8289369796355155
438,Delegeren,Aansturen van individuen,0.49619582805626106,0.7114806525606544,-0.21528482450439335,0.5666988043311245
439,Doorzettingsvermogen,Aansturen van individuen,0.7400358097357072,0.7878896645173749,-0.047853854781667704,0.8984292222132197
440,Flexibiliteit,Aansturen van individuen,0.651065504989762,0.7463499109953097,-0.09528440600554766,0.7994404485038067
441,Initiatief,Aansturen van individuen,0.8911852831514336,0.6066172390417912,0.2845680441096424,0.44969396036472187
442,Inzet,Aansturen van individuen,0.7999511914391272,0.8619470661832744,-0.06199587474414725,0.8686646876258632
443,Klantoriëntatie,Aansturen van individuen,0.8369905523938178,0.8119796225911883,0.025010929802629533,0.946804373462037
444,Kwaliteitsgerichtheid,Aansturen van individuen,0.49823527460188943,-0.4429573510187346,0.941192625620624,0.0162303752398556
445,Leerbereidheid,Aansturen van individuen,0.3400509754794266,0.6640358075086298,-0.3239848320292032,0.39003345280299184
446,Nauwkeurigheid,Aansturen van individuen,0.4920884514430122,-0.4169837430391997,0.909072194482212,0.019910641584039324
447,Onderhandelen,Aansturen van individuen,0.7872592608101637,0.7914558944451274,-0.004196633634963698,0.9910674761825831
448,Ondernemerschap,Aansturen van individuen,0.8617691378151641,0.5806418593274981,0.28112727848766594,0.4551473285430556
449,Optreden,Aansturen van individuen,0.9022902301040203,0.4723433046609841,0.4299469254430362,0.2559627978735566
450,Organisatiesensitiviteit,Aansturen van individuen,0.5930266377368045,0.7151703268251364,-0.12214368908833184,0.7447347236153394
451,Overtuigingskracht,Aansturen van individuen,0.8857883868742301,0.5959231677187665,0.2898652191554636,0.44137439423514824
452,Plannen en organiseren,Aansturen van individuen,0.7503789193591179,0.1450760339904036,0.6053028853687143,0.11303431195625402
453,Relatiebeheer,Aansturen van individuen,0.8231764165893724,0.34152018757540487,0.4816562290139675,0.20424584045702
454,Resultaatgerichtheid,Aansturen van individuen,0.6485804583759954,0.6214999281015902,0.027080530274405268,0.9424102380213637
455,Samenwerking,Aansturen van individuen,0.5879383680679112,0.3942745114772004,0.19366385659071084,0.6061187038841032
456,Sensitiviteit,Aansturen van individuen,0.6995171677489317,0.6652499587278038,0.0342672090211279,0.927166723341545
457,Sociabiliteit,Aansturen van individuen,0.8297383163176468,0.8317301222312073,-0.001991805913560518,0.9957603745967467
458,Stressbestendigheid,Aansturen van individuen,0.8431364028775408,0.6577701859533064,0.18536621692423438,0.6215807688393289
459,Voortgangscontrole,Aansturen van individuen,0.7135061819048787,0.44464043117839513,0.26886575072648355,0.4748943840306121
460,Zelfstandigheid,Aansturen van individuen,0.10871588254658769,0.6151787439633749,-0.5064628614167872,0.18244255099753204
461,Assertiviteit,Ambitie,0.07700979105026426,0.4090030066728863,-0.3319932156226221,0.37855436512022234
462,Besluitvaardigheid,Ambitie,-0.06821524039673692,0.5035157955697327,-0.5717310359664696,0.13367538332190954
463,Coachen van medewerkers,Ambitie,0.3187786207079192,0.23390063989259996,0.08487798081531922,0.8209326790089313
464,Delegeren,Ambitie,0.4256673922626333,0.5729035752419137,-0.14723618297928043,0.6948091951232889
465,Doorzettingsvermogen,Ambitie,0.8219075677355128,0.41595618237375104,0.40595138536176173,0.2829610442057173
466,Flexibiliteit,Ambitie,0.4805548979679419,0.5109117763629291,-0.030356878394987186,0.9354577569172375
467,Initiatief,Ambitie,0.4066554814381523,0.519667570217617,-0.11301208877946473,0.7631990598025733
468,Inzet,Ambitie,0.7783748583592338,0.40084908435688044,0.3775257740023534,0.3174767050119611
469,Klantoriëntatie,Ambitie,0.6072333237450623,-0.1457033781035394,0.7529367018486017,0.05094384875564906
470,Kwaliteitsgerichtheid,Ambitie,0.3358192944676645,-0.31943169131576293,0.6552509857834274,0.08724228500456244
471,Leerbereidheid,Ambitie,0.8432410613634502,0.3745347873831836,0.46870627398026665,0.21638834636612558
472,Nauwkeurigheid,Ambitie,0.19811600710138055,-0.33729577451055515,0.5354117816119357,0.159328636447579
473,Onderhandelen,Ambitie,0.6159049140245441,0.5942719044061867,0.021633009618357346,0.9539798774083064
474,Ondernemerschap,Ambitie,0.7215839080399781,0.786110442253429,-0.06452653421345089,0.8633575862894245
475,Optreden,Ambitie,0.4526950431881844,0.7614103684317931,-0.30871532524360873,0.4125254398833702
476,Organisatiesensitiviteit,Ambitie,0.4269023371894771,0.2532831694601217,0.17361916772935543,0.6437710214277044
477,Overtuigingskracht,Ambitie,0.252137908673769,0.7467402774375766,-0.49460236876380764,0.19263158056683882
478,Plannen en organiseren,Ambitie,0.6472609316557513,0.14479384370715112,0.5024670879486002,0.18582757520600102
479,Relatiebeheer,Ambitie,0.5966196079514856,0.19606802924680886,0.4005515787046767,0.2893051672108944
480,Resultaatgerichtheid,Ambitie,0.909419857021714,0.878674051993309,0.03074580502840507,0.9346327766705507
481,Samenwerking,Ambitie,0.3976613717926877,-0.30494071920898896,0.7026020910016766,0.06755845849819919
482,Sensitiviteit,Ambitie,0.46339023616590025,-0.0428012239938652,0.5061914601597655,0.1826709470350103
483,Sociabiliteit,Ambitie,0.5032299473614636,-0.1048791932533261,0.6081091406147897,0.11143458046964905
484,Stressbestendigheid,Ambitie,0.6465340088825482,-0.13477493677749727,0.7813089456600455,0.04325106158170189
485,Voortgangscontrole,Ambitie,0.6151708982750652,0.19367789229764976,0.42149300597741546,0.2652533998474125
486,Zelfstandigheid,Ambitie,-0.2998458880109653,0.3870611159293505,-0.6869070039403158,0.07361300035969154
487,Besluitvaardigheid,Assertiviteit,0.7781157573933698,0.8817307714842992,-0.10361501409092944,0.7823481474129412
488,Coachen van medewerkers,Assertiviteit,0.15708532941616205,-0.20523655569004967,0.3623218851062117,0.33707718362415795
489,Delegeren,Assertiviteit,0.02298365274006479,0.6331089578813693,-0.6101253051413046,0.11029680446216439
490,Doorzettingsvermogen,Assertiviteit,0.40186268459593466,0.46083321146646233,-0.05897052687052767,0.8750173116438711
